Term,TF-IDF
some,1.9199504E-4
very,1.9134117E-4
say,1.8957241E-4
fitoopnguv,1.8923038E-4
work,1.8824526E-4
sunilmath83,1.8759476E-4
great,1.8729117E-4
today,1.8686877E-4
africa,1.8634851E-4
against,1.8394226E-4
source,1.824981E-4
news,1.8182212E-4
time,1.796547E-4
american,1.7804709E-4
received,1.7649677E-4
supplies,1.7438446E-4
still,1.7207464E-4
even,1.7160508E-4
thats,1.7155886E-4
being,1.7124786E-4
vax,1.7020143E-4
job,1.6851534E-4
any,1.6685153E-4
mrna,1.6642905E-4
punts,1.6613404E-4
trial,1.6429236E-4
good,1.6417624E-4
want,1.6312266E-4
pfizer,1.6284776E-4
only,1.620337E-4
doctor,1.6162106E-4
virus,1.5898161E-4
many,1.5893529E-4
could,1.5674188E-4
shot,1.5663507E-4
kylegriffin1,1.5599332E-4
week,1.5545977E-4
thank,1.5522557E-4
use,1.55157E-4
nhs,1.546198E-4
ive,1.5449522E-4
also,1.5449202E-4
world,1.543493E-4
watching,1.5417473E-4
said,1.5344142E-4
someone,1.530518E-4
breaking,1.517269E-4
things,1.516029E-4
does,1.4828492E-4
program,1.4786949E-4
here,1.4726185E-4
doesnt,1.4633339E-4
andersonmalgas,1.4596572E-4
last,1.457937E-4
make,1.4541454E-4
may,1.449842E-4
fqvxo9if,1.4426785E-4
workers,1.4364446E-4
pandemic,1.4225346E-4
site,1.419849E-4
done,1.4156697E-4
well,1.4009872E-4
lawrence,1.3949559E-4
dremmanash,1.3915727E-4
year,1.3805294E-4
think,1.3781851E-4
state,1.3781636E-4
too,1.3739378E-4
before,1.3685261E-4
see,1.3661751E-4
j8lselptdp,1.3659219E-4
remember,1.365105E-4
them,1.359733E-4
i3uztlmmbx,1.357357E-4
next,1.3529514E-4
going,1.343361E-4
those,1.3383597E-4
normal,1.3331938E-4
way,1.3248774E-4
lik,1.3221022E-4
canada,1.3111452E-4
joe,1.3110803E-4
dramirkhangp,1.304481E-4
public,1.3026223E-4
briantylercohen,1.302469E-4
countries,1.2974288E-4
eppca9s8js,1.2885616E-4
oxford,1.287489E-4
yet,1.2834526E-4
22000000,1.282856E-4
hiiipowers,1.280989E-4
kailashkher,1.2803203E-4
rescue,1.2717293E-4
then,1.268238E-4
doing,1.2625792E-4
which,1.2611676E-4
anti,1.2609006E-4
focus,1.2605729E-4
days,1.2596493E-4
variant,1.2586245E-4
into,1.2561129E-4
kendricklamar,1.253975E-4
lv1gmvnpbx,1.253975E-4
data,1.2526549E-4
13993,1.245308E-4
numbers,1.2402459E-4
almost,1.2302895E-4
right,1.2289593E-4
i2mjs974oo,1.2286373E-4
decline,1.2262286E-4
these,1.220653E-4
help,1.2193218E-4
available,1.2155935E-4
wouldnt,1.2118069E-4
theres,1.2072259E-4
cases,1.2071345E-4
covidvaccine,1.1947097E-4
free,1.1930096E-4
black,1.1913935E-4
felt,1.1856784E-4
open,1.18278986E-4
vaccinations,1.179163E-4
able,1.1757795E-4
thanks,1.17521384E-4
unwell,1.17495176E-4
must,1.1742235E-4
where,1.1702243E-4
via,1.169126E-4
passports,1.16859424E-4
keelyflaherty,1.16692485E-4
order,1.1613329E-4
names,1.1600397E-4
anyone,1.15930256E-4
phone,1.1563437E-4
making,1.1556536E-4
soon,1.1516145E-4
entirely,1.14873656E-4
find,1.1475303E-4
qualifies,1.1452668E-4
really,1.1444901E-4
much,1.1441475E-4
look,1.1408233E-4
6hcpznnyts,1.1406398E-4
variants,1.1348063E-4
her,1.13347676E-4
ketvlincoln,1.13186E-4
email,1.12519614E-4
care,1.12514426E-4
106367,1.123071E-4
second,1.1209526E-4
shares,1.119886E-4
back,1.1170962E-4
nzclg2z3z6,1.1142726E-4
dig1v9qduy,1.1140799E-4
theirs,1.1112988E-4
update,1.10026354E-4
lot,1.08890505E-4
while,1.08781926E-4
other,1.08662636E-4
cant,1.0863133E-4
give,1.08382075E-4
heres,1.0752906E-4
deaths,1.06945154E-4
residents,1.0664092E-4
eligible,1.06599095E-4
mask,1.0655964E-4
teachers,1.0624725E-4
county,1.0614449E-4
rate,1.0566017E-4
minister,1.0512642E-4
starts,1.049853E-4
fauci,1.0492993E-4
matter,1.04813E-4
disproportionately,1.0427488E-4
roll,1.03908926E-4
appointments,1.0360709E-4
given,1.0350905E-4
home,1.0330585E-4
down,1.0266273E-4
indias,1.0188344E-4
campaign,1.01594924E-4
actually,1.0154967E-4
distribution,1.01530706E-4
drericding,1.0101144E-4
two,1.0066388E-4
national,1.0065049E-4
sites,1.00611294E-4
call,1.00170524E-4
april,9.9605415E-5
canadian,9.956741E-5
mass,9.950283E-5
increase,9.8178985E-5
feb,9.81568E-5
hours,9.7860306E-5
johnson,9.7726384E-5
appointment,9.758811E-5
cdc,9.745866E-5
used,9.728145E-5
years,9.702887E-5
again,9.589652E-5
predecessor,9.571008E-5
man,9.557088E-5
youre,9.550138E-5
lljwrnxbys,9.542147E-5
edbcollie,9.542147E-5
moderna,9.478798E-5
made,9.470374E-5
theyre,9.4526375E-5
blunt,9.445659E-5
another,9.418727E-5
same,9.414688E-5
person,9.395716E-5
start,9.365997E-5
bela,9.3592804E-5
risk,9.3551615E-5
working,9.327013E-5
research,9.28395E-5
chiarazambrano,9.2720446E-5
andrewharding9,9.2720446E-5
rodham,9.2720446E-5
mairavz,9.242167E-5
she,9.232083E-5
practically,9.2171715E-5
jab,9.215888E-5
nation,9.208082E-5
end,9.206421E-5
exhibi,9.181782E-5
protect,9.14625E-5
since,9.098292E-5
part,9.0910115E-5
secured,9.0900925E-5
mean,9.0830625E-5
love,9.0694295E-5
long,9.035725E-5
info,9.0343936E-5
pol,8.9796406E-5
under,8.963031E-5
already,8.9525696E-5
200,8.9438596E-5
percent,8.9395435E-5
israelis,8.9338595E-5
old,8.933213E-5
stop,8.9256384E-5
additional,8.9182184E-5
months,8.8377594E-5
better,8.833266E-5
targette,8.819556E-5
having,8.8037676E-5
100,8.7773624E-5
announces,8.76531E-5
wont,8.75442E-5
nbcnews,8.744672E-5
donlew87,8.728699E-5
off,8.671457E-5
coming,8.659092E-5
until,8.6416425E-5
barahmeh,8.637719E-5
administration,8.619863E-5
iradhikagupta,8.6035376E-5
taking,8.576196E-5
trudeau,8.549286E-5
surgin,8.546615E-5
access,8.526458E-5
instagram,8.499248E-5
called,8.492834E-5
story,8.471259E-5
receive,8.463314E-5
gfvz2lgfj3,8.449997E-5
nytimes,8.437601E-5
community,8.407904E-5
february,8.405524E-5
morning,8.397894E-5
live,8.390641E-5
safe,8.3883846E-5
always,8.377666E-5
far,8.3480605E-5
across,8.3424056E-5
efficacy,8.317737E-5
states,8.311805E-5
latest,8.3116094E-5
truth,8.2946295E-5
high,8.284229E-5
without,8.269531E-5
kennedy,8.255705E-5
wants,8.2509716E-5
never,8.245861E-5
justintrudeau,8.226435E-5
masks,8.207007E-5
big,8.142074E-5
robert,8.128902E-5
read,8.0894635E-5
defene,8.0891725E-5
piercepenniless,8.0891725E-5
perspicacious,8.0891725E-5
afghanistan,8.084906E-5
isnt,8.057398E-5
population,8.050675E-5
igulfyouu,8.010096E-5
demigodgeous,7.9972895E-5
palestinians,7.994848E-5
interesting,7.967473E-5
staff,7.939013E-5
schools,7.9244004E-5
yes,7.9196136E-5
nq9t6aevnr,7.905271E-5
tranching,7.905271E-5
thing,7.904127E-5
effective,7.899887E-5
ever,7.874892E-5
announcing,7.870814E-5
vac,7.856173E-5
israel,7.836494E-5
hard,7.826307E-5
uq8owifqgm,7.8131154E-5
communities,7.8041056E-5
karzaih,7.792238E-5
article,7.7917095E-5
providing,7.7523015E-5
though,7.742711E-5
const,7.738766E-5
african,7.7304256E-5
trump,7.726341E-5
ucyqouefer,7.720819E-5
kn9zauou5q,7.720819E-5
arent,7.7194505E-5
best,7.701496E-5
500k,7.7003E-5
nih,7.690857E-5
alone,7.6895914E-5
fired,7.688954E-5
ready,7.646134E-5
told,7.632931E-5
charlesschwab,7.628382E-5
dx9up9ry98,7.628382E-5
duffasteve,7.628382E-5
pierced,7.627754E-5
due,7.5963166E-5
govt,7.587791E-5
appreciating,7.5732125E-5
support,7.556152E-5
jnthyavqxh,7.5358024E-5
mike7459954332,7.5358024E-5
through,7.5299475E-5
information,7.5284595E-5
vulnerable,7.515858E-5
disinformation,7.51067E-5
opened,7.504736E-5
vaccinating,7.4914075E-5
come,7.456774E-5
medical,7.429494E-5
shots,7.38264E-5
voteforvaccine,7.350206E-5
ur903in1rf,7.350206E-5
media,7.333319E-5
harris,7.330574E-5
experts,7.328954E-5
per,7.308818E-5
sure,7.3021816E-5
barackobama,7.2994255E-5
keep,7.2735405E-5
dontsmileattee,7.257185E-5
least,7.255466E-5
programme,7.2396586E-5
imagine,7.237458E-5
2021,7.234774E-5
facebook,7.233251E-5
center,7.2200106E-5
cannot,7.2186915E-5
wait,7.208995E-5
trying,7.177646E-5
immune,7.143857E-5
around,7.1228555E-5
wear,7.089689E-5
death,7.0842434E-5
truce,7.0813454E-5
let,7.0753806E-5
single,7.0748705E-5
rajan,7.070688E-5
talkradios,7.070688E-5
him,7.066213E-5
travel,7.04168E-5
clinic,7.031832E-5
both,7.029726E-5
side,7.018949E-5
saying,7.01133E-5
offered,7.011098E-5
bijlanirajesh,7.0093796E-5
study,7.005602E-5
questions,6.9968046E-5
decadon,6.977208E-5
purchase,6.976607E-5
gets,6.966517E-5
eltonofficial,6.9645095E-5
daily,6.957229E-5
gave,6.9511676E-5
put,6.935941E-5
including,6.9335125E-5
administered,6.8873895E-5
h89hamdg2u,6.8835696E-5
britsham,6.8835696E-5
age,6.8735004E-5
elderly,6.8728245E-5
group,6.870553E-5
response,6.866181E-5
busy,6.863531E-5
question,6.8612244E-5
hope,6.860643E-5
few,6.853622E-5
wrong,6.846755E-5
indian,6.833042E-5
line,6.824668E-5
believe,6.81952E-5
life,6.816296E-5
lives,6.8082816E-5
system,6.8053414E-5
family,6.790756E-5
piersmorganget,6.789771E-5
book,6.789111E-5
watch,6.780573E-5
lets,6.760838E-5
european,6.741931E-5
likely,6.738916E-5
white,6.701059E-5
strengthtodream,6.69581E-5
amateuradam,6.691204E-5
doctors,6.678565E-5
stay,6.670415E-5
number,6.647259E-5
nothing,6.637223E-5
during,6.633437E-5
six,6.622318E-5
spread,6.616707E-5
summer,6.6107954E-5
quarantine,6.6066175E-5
lockdown,6.597684E-5
trahvv,6.582798E-5
own,6.570177E-5
makes,6.568058E-5
early,6.5627355E-5
brown,6.539183E-5
house,6.536628E-5
yiqknohot0,6.507389E-5
gfvzwlpmgp,6.507389E-5
potshots,6.507389E-5
cusx2wugyy,6.507389E-5
studyin,6.507389E-5
vacc,6.492077E-5
older,6.47881E-5
effects,6.475391E-5
healthcare,6.44438E-5
china,6.428193E-5
mdub2829,6.412923E-5
davidscullion,6.412923E-5
despite,6.403919E-5
citizens,6.3967585E-5
tell,6.388165E-5
ill,6.381861E-5
needs,6.376326E-5
local,6.373451E-5
klans,6.372328E-5
klutz,6.372328E-5
federal,6.354128E-5
others,6.348074E-5
receiving,6.3280204E-5
show,6.325362E-5
quickly,6.320112E-5
politics4ar,6.3182844E-5
vyqoj3v7vu,6.3182844E-5
2oodnddvzr,6.3182844E-5
1st,6.311857E-5
immunity,6.303853E-5
social,6.2993386E-5
share,6.294808E-5
funder,6.291716E-5
themichaelcaine,6.2813306E-5
characteri,6.2795E-5
announced,6.2756844E-5
2020,6.253506E-5
hes,6.245297E-5
less,6.2447216E-5
feel,6.241717E-5
modi,6.231067E-5
service,6.223717E-5
vial,6.22106E-5
monday,6.190549E-5
waiting,6.1867475E-5
test,6.186622E-5
flu,6.166749E-5
post,6.143462E-5
governor,6.138268E-5
using,6.1289626E-5
arieldumas,6.128474E-5
kecb3frw13,6.128474E-5
pvnwr0aixq,6.128474E-5
raowlgandhi,6.128474E-5
psliqd1cq3,6.128474E-5
ask,6.109862E-5
history,6.0962557E-5
month,6.0952658E-5
texas,6.079702E-5
date,6.0633312E-5
alway,6.058056E-5
asked,6.0541737E-5
politicians,6.037206E-5
60916,6.033298E-5
alexberenson,6.011915E-5
protection,6.010321E-5
full,6.009683E-5
tattoos,5.989494E-5
impeachment,5.9827114E-5
nachotrades,5.9811508E-5
appear,5.9802096E-5
once,5.9784426E-5
kids,5.966307E-5
piercings,5.9537728E-5
total,5.9441667E-5
havent,5.942765E-5
ensure,5.9363243E-5
misinformation,5.8942354E-5
culchieegirl,5.8739963E-5
announce,5.8705293E-5
bhupendrachaube,5.8668862E-5
nhsengland,5.8581772E-5
charge,5.848903E-5
whats,5.8467725E-5
pikzi80bxj,5.8423844E-5
230m,5.8423844E-5
found,5.8382833E-5
h13jyjrj34,5.838154E-5
sort,5.822267E-5
point,5.77927E-5
folks,5.7685687E-5
looking,5.7637477E-5
encouraging,5.7606885E-5
2nd,5.7602054E-5
makhabayanga,5.7466408E-5
waitingif,5.7466408E-5
vaccin,5.7424782E-5
priority,5.741733E-5
strategy,5.7413115E-5
bua,5.736782E-5
current,5.73624E-5
nurse,5.729712E-5
equitably,5.7265686E-5
calendar,5.7213547E-5
join,5.7006124E-5
instead,5.6957786E-5
liberals,5.6941168E-5
fucking,5.6869565E-5
liamstack,5.6730438E-5
borisjohnson,5.6717654E-5
reminder,5.6706882E-5
bun5zhhh0s,5.6507015E-5
gehringdc,5.6507015E-5
extra,5.6502857E-5
cause,5.648996E-5
closed,5.644595E-5
whitehouse,5.64322E-5
focused,5.6395882E-5
happy,5.6385437E-5
control,5.6375557E-5
scientists,5.637122E-5
video,5.6291123E-5
experimental,5.628701E-5
example,5.625594E-5
shes,5.6088204E-5
aged,5.5969595E-5
contain,5.5951677E-5
fastest,5.5841883E-5
killing,5.570207E-5
nursing,5.5682303E-5
developed,5.567871E-5
prime,5.5656008E-5
seen,5.557011E-5
2rdv483jto,5.554562E-5
experience,5.5466982E-5
might,5.5424676E-5
yesterday,5.539112E-5
global,5.5318273E-5
evidence,5.5311943E-5
pinup,5.527998E-5
adverse,5.5221662E-5
kfq9hibzof,5.5190387E-5
beefcake,5.5190387E-5
scotland,5.493574E-5
approved,5.4810087E-5
comes,5.4779288E-5
sign,5.474872E-5
strain,5.4595574E-5
kristindonnelly,5.4582197E-5
921people,5.4582197E-5
shroff,5.4582197E-5
went,5.4457738E-5
between,5.4424272E-5
march,5.4168937E-5
fact,5.4045082E-5
list,5.402961E-5
stuff,5.397326E-5
vacci,5.3967728E-5
little,5.395818E-5
giving,5.3946853E-5
reuters,5.3937012E-5
plans,5.3883912E-5
coribush,5.385218E-5
centre,5.3669515E-5
outside,5.366241E-5
gov,5.3649324E-5
essential,5.364559E-5
settl,5.3616695E-5
leilacohan,5.3616695E-5
siltdeiprv,5.3616695E-5
ronanburtenshaw,5.3616695E-5
become,5.3510434E-5
children,5.3477277E-5
times,5.3395204E-5
each,5.3353328E-5
nyc,5.33084E-5
delivered,5.3187825E-5
phase,5.316522E-5
died,5.3161308E-5
tomorrow,5.3095082E-5
launching,5.3037358E-5
real,5.3013475E-5
pay,5.2865045E-5
case,5.2855346E-5
city,5.2813746E-5
indigenous,5.2724932E-5
whcos,5.2719442E-5
puyms2ffe2,5.264908E-5
6zwrucy579,5.264908E-5
suryahsg,5.264908E-5
asanilta,5.2614538E-5
wow,5.2558793E-5
humungous,5.255235E-5
liberal,5.2443054E-5
left,5.2434825E-5
disease,5.2393756E-5
starting,5.2388536E-5
advice,5.236439E-5
setan,5.236058E-5
sambal,5.236058E-5
continues,5.2358275E-5
rna,5.2301835E-5
money,5.227639E-5
expired,5.215972E-5
efforts,5.2011765E-5
bill,5.1995572E-5
women,5.193404E-5
millions,5.186517E-5
rates,5.181245E-5
patients,5.1800944E-5
reach,5.1758372E-5
ckmkb,5.1679304E-5
suriya40,5.1679304E-5
cgl2019,5.1679304E-5
hariaisfc,5.1679304E-5
mrtommyland,5.1679304E-5
anything,5.1565745E-5
bad,5.1549905E-5
technology,5.1463165E-5
justin,5.1429128E-5
tour,5.13948E-5
drive,5.1383162E-5
average,5.1143583E-5
means,5.1079358E-5
behind,5.0960178E-5
reports,5.094913E-5
benkesslen,5.084159E-5
slow,5.0725954E-5
erinsk8,5.0707327E-5
pkmkb,5.0707327E-5
check,5.066955E-5
based,5.0584527E-5
securing,5.0518378E-5
billion,5.0439503E-5
susannareid100,5.016921E-5
poor,5.01477E-5
hit,5.0106413E-5
continue,5.006822E-5
website,4.99276E-5
something,4.9803475E-5
britney,4.9790986E-5
agearan,4.9765593E-5
ssccgl19t2quickresult,4.9733095E-5
adults,4.9723487E-5
hey,4.9688486E-5
amazing,4.9640526E-5
australia,4.9447302E-5
cringe,4.9443526E-5
half,4.942216E-5
neilclark66,4.9240254E-5
davidschneider,4.9238435E-5
following,4.9237824E-5
safety,4.9226346E-5
such,4.9201448E-5
positive,4.911066E-5
davidfrum,4.900747E-5
continuing,4.8843383E-5
expire,4.881542E-5
seems,4.8760212E-5
mkb,4.875657E-5
clfpwfimdi,4.875657E-5
testing,4.8714002E-5
remaining,4.865067E-5
youve,4.861907E-5
police,4.858033E-5
clear,4.8453814E-5
wales,4.842068E-5
among,4.8254184E-5
food,4.8250873E-5
officials,4.8238475E-5
place,4.8224498E-5
ontario,4.808766E-5
dies,4.7993144E-5
hisham,4.7870664E-5
answered,4.7849204E-5
turn,4.7843474E-5
robertkennedyjr,4.7814276E-5
tested,4.7796653E-5
reported,4.7787227E-5
pagamber,4.7777685E-5
mahim,4.7777685E-5
n244tn,4.7777685E-5
hear,4.7764934E-5
message,4.775462E-5
hospital,4.7750953E-5
citifield,4.771076E-5
maybe,4.7701145E-5
proud,4.764857E-5
within,4.7583184E-5
infection,4.7441827E-5
away,4.7349433E-5
leaders,4.7238915E-5
understand,4.7214093E-5
lights,4.7155405E-5
prayers,4.7146645E-5
trials,4.7089743E-5
finally,4.699359E-5
science,4.6985406E-5
projectlincoln,4.6924353E-5
party,4.6923415E-5
camera,4.6879126E-5
serve,4.6872025E-5
tm3ogmmjb0,4.6796402E-5
seeing,4.668596E-5
season,4.6673034E-5
jennerpractice,4.6664452E-5
top,4.644084E-5
according,4.640114E-5
hunt,4.6378627E-5
ceo,4.636306E-5
whether,4.6275723E-5
needed,4.6273864E-5
urgirlblair,4.6237878E-5
frontline,4.6214256E-5
opening,4.6187706E-5
friends,4.6083656E-5
astrazenecas,4.605086E-5
shows,4.6028326E-5
announcement,4.5977773E-5
talk,4.597048E-5
timeline,4.5884994E-5
shtik,4.5812656E-5
42419,4.5812656E-5
marsstarmind,4.5812656E-5
centralvista,4.5812656E-5
l4leelo,4.5812656E-5
grrlmd,4.5812656E-5
pdemetrious,4.581073E-5
hesitancy,4.5796893E-5
logo,4.5750636E-5
bought,4.5730507E-5
democrats,4.5640114E-5
groups,4.5623994E-5
multiple,4.5351193E-5
term,4.5284964E-5
contracts,4.523193E-5
gokal,4.5157747E-5
true,4.515048E-5
canadas,4.511116E-5
hearing,4.49945E-5
matthancock,4.49685E-5
possible,4.494326E-5
diplomacy,4.4926655E-5
confess,4.490179E-5
probably,4.4827804E-5
alexandrameeks,4.4826393E-5
mehboob,4.4826393E-5
willbooker32,4.4826393E-5
front,4.482109E-5
small,4.4758286E-5
pace,4.469212E-5
international,4.4690958E-5
die,4.4603727E-5
100000,4.436724E-5
law,4.4305783E-5
employees,4.4237924E-5
seniors,4.4212145E-5
parents,4.4210028E-5
jan,4.414489E-5
started,4.4137043E-5
deal,4.4076216E-5
challenge,4.4075023E-5
chance,4.404259E-5
murdoch,4.4014072E-5
annual,4.38777E-5
theautismdad,4.383755E-5
kh9,4.383755E-5
kathrynvarn,4.383755E-5
ssccgl19t3resultdate,4.383755E-5
problem,4.3747983E-5
looks,4.3632077E-5
asking,4.353277E-5
talking,4.3443102E-5
taken,4.334507E-5
mom,4.3226577E-5
rest,4.320645E-5
reason,4.3166707E-5
face,4.3150983E-5
reality,4.313584E-5
board,4.312565E-5
private,4.306465E-5
claims,4.303852E-5
idea,4.2981785E-5
fully,4.294765E-5
poll,4.2924683E-5
increasing,4.2907508E-5
swiftly,4.2889413E-5
drtaban,4.2846063E-5
maladm,4.2846063E-5
148350,4.2846063E-5
zg9k6anjx6,4.2846063E-5
arizona,4.283345E-5
caa,4.2806598E-5
brosephstalin,4.2804208E-5
track,4.2758616E-5
equity,4.2757714E-5
close,4.2702664E-5
funding,4.2576863E-5
exactly,4.256975E-5
morrison,4.2453747E-5
andxa0our,4.242229E-5
axa0robust,4.242229E-5
trust,4.241626E-5
contact,4.2390315E-5
incredible,4.238577E-5
either,4.2311753E-5
dallasmcfarlan4,4.2308446E-5
todayshow,4.2268064E-5
john,4.220886E-5
run,4.2190906E-5
report,4.2052165E-5
issue,4.2043823E-5
severe,4.1976193E-5
largest,4.195674E-5
prosecuted,4.1860618E-5
ditabe,4.1851865E-5
0anuuiv9ij,4.1851865E-5
online,4.1830357E-5
fight,4.1828782E-5
restrictions,4.1739582E-5
worry,4.172698E-5
running,4.1720534E-5
fake,4.167681E-5
b3bjc3zgq6,4.1664567E-5
agree,4.1504794E-5
production,4.143778E-5
wanted,4.1434832E-5
large,4.1433577E-5
company,4.1376792E-5
mmpadellan,4.135817E-5
members,4.131672E-5
cov,4.119244E-5
nearly,4.116271E-5
todays,4.1154628E-5
robsevy,4.1096333E-5
ineffective,4.1090334E-5
skynews,4.1024545E-5
several,4.093367E-5
anthony,4.093139E-5
maxcroser,4.0931212E-5
different,4.0855517E-5
sideman,4.0854877E-5
p3zqwsvmr1,4.0854877E-5
qymsslfmcq,4.0854877E-5
aijv9xtun3,4.0854877E-5
jamilsmith,4.0854877E-5
incurabl,4.0854877E-5
bwvgzv2mfa,4.0854877E-5
whole,4.0843246E-5
clinical,4.083343E-5
register,4.0690556E-5
governments,4.0668856E-5
200m,4.063443E-5
corona,4.062681E-5
limited,4.0563264E-5
pakistani,4.0552128E-5
greghuntmp,4.0484556E-5
administering,4.0302384E-5
afternoon,4.02545E-5
target,4.013537E-5
regarding,4.0092782E-5
blood,4.0062703E-5
houston,4.0040723E-5
human,4.002942E-5
calling,3.9972543E-5
herd,3.9910337E-5
force,3.9899878E-5
low,3.9893246E-5
0cj07et730,3.9855033E-5
daftie,3.9855033E-5
0085,3.9855033E-5
set,3.979516E-5
heard,3.9716248E-5
past,3.9632596E-5
produced,3.9550294E-5
passport,3.9549894E-5
spot,3.954084E-5
cost,3.950678E-5
rather,3.9467264E-5
teams,3.9430488E-5
hrs,3.9416853E-5
thought,3.9321527E-5
thursday,3.9303028E-5
zubymusic,3.929753E-5
hundreds,3.9286133E-5
concerns,3.923226E-5
directly,3.922268E-5
gates,3.921467E-5
conditions,3.921081E-5
none,3.9185175E-5
guy,3.903137E-5
non,3.9005914E-5
165714,3.8990634E-5
thread,3.8989587E-5
monetise,3.8975217E-5
yaschamounk,3.8962673E-5
viral,3.889911E-5
plandemic,3.8878643E-5
vaj4wjvuse,3.8852246E-5
nted3hjndx,3.8852246E-5
apartheidstate,3.8852246E-5
onpointmp,3.8852246E-5
3sgepnq4hb,3.8852246E-5
tuanzy,3.8852246E-5
vume3whymf,3.8852246E-5
entire,3.8841466E-5
effort,3.881348E-5
briefing,3.8792172E-5
ppl,3.872482E-5
tattooed,3.871479E-5
race,3.8662558E-5
fear,3.86238E-5
living,3.859025E-5
covax,3.8533257E-5
huge,3.8531758E-5
guardian,3.847283E-5
delivery,3.8470745E-5
signed,3.844119E-5
account,3.8429458E-5
stadium,3.838496E-5
registration,3.837086E-5
devenrue,3.8356986E-5
results,3.8353035E-5
o01fyfyxny,3.834228E-5
masking,3.831858E-5
biontech,3.829635E-5
erictopol,3.8292E-5
delivering,3.825729E-5
skerritr,3.8246446E-5
homes,3.8161023E-5
joy,3.8096463E-5
wednesday,3.8050315E-5
narendramodi,3.8034854E-5
professionally,3.802585E-5
double,3.8019058E-5
sputnik,3.8017995E-5
july,3.8009937E-5
minutes,3.7986316E-5
ahead,3.796318E-5
fast,3.7847836E-5
x9gfckglzh,3.784644E-5
shortagexa0of,3.784644E-5
tests,3.7838832E-5
erinotoole,3.782409E-5
power,3.7796974E-5
super,3.777479E-5
abhishbanerj,3.7733327E-5
canadians,3.765509E-5
balchinimelda,3.765376E-5
ameeeen,3.765376E-5
itxw2o5pi0,3.765376E-5
arm,3.7439677E-5
michael,3.741624E-5
guys,3.7358303E-5
dangerous,3.734741E-5
fantastic,3.7303926E-5
banned,3.7266265E-5
four,3.72546E-5
rare,3.7231024E-5
events,3.721591E-5
major,3.7175992E-5
117,3.714933E-5
florida,3.7137776E-5
rw76rqxwbf,3.7137655E-5
launch,3.7100675E-5
together,3.705802E-5
prevent,3.701027E-5
tweet,3.698318E-5
happened,3.69513E-5
friend,3.693578E-5
hell,3.6883714E-5
1qh0vylhsx,3.6837522E-5
alisonmpeacock,3.6837522E-5
rohanconnolly,3.6837522E-5
6op1xr3ppx,3.6837522E-5
rossmckenzieag,3.6837522E-5
willjhrt,3.6837522E-5
goodger,3.6837522E-5
3n0ivvhg7e,3.6837522E-5
h4yenn2kzd,3.6837522E-5
