Term,TF-IDF
wasnt,2.4984585E-4
where,2.491058E-4
second,2.4873795E-4
trudeau,2.4824747E-4
variant,2.4801734E-4
normal,2.4716626E-4
while,2.450535E-4
she,2.4391766E-4
middle,2.4250298E-4
anti,2.403188E-4
sites,2.4026171E-4
addresses,2.4016468E-4
must,2.3940933E-4
someone,2.3804624E-4
end,2.3699761E-4
much,2.3644275E-4
done,2.362442E-4
radicaliz,2.3504614E-4
black,2.3438918E-4
minister,2.3361458E-4
sharing,2.3290639E-4
program,2.3248472E-4
taking,2.3155159E-4
wear,2.3127966E-4
roll,2.3112433E-4
youre,2.3050881E-4
open,2.3020775E-4
covax,2.3013294E-4
manufacturers,2.2992691E-4
down,2.2932717E-4
lot,2.284659E-4
given,2.2776837E-4
residents,2.2708213E-4
wikipedia,2.269966E-4
reliable,2.2609805E-4
jamiewithorne,2.2568852E-4
yelled,2.2536304E-4
deaths,2.2463713E-4
acc,2.241471E-4
passports,2.2357813E-4
risk,2.2330058E-4
jollenelevid,2.2290066E-4
theres,2.2264113E-4
impcompetance,2.2259098E-4
job,2.2166457E-4
distribution,2.1952642E-4
effective,2.1896818E-4
stop,2.1822118E-4
rate,2.1794028E-4
info,2.1720456E-4
effects,2.1578163E-4
covidvaccine,2.1533172E-4
variants,2.150002E-4
things,2.146574E-4
anyone,2.1432401E-4
phase,2.1387333E-4
soon,2.1264113E-4
doing,2.1230936E-4
doctor,2.1209221E-4
thanks,2.1171587E-4
heres,2.114211E-4
granger,2.1132942E-4
made,2.1113818E-4
feb,2.1096597E-4
already,2.106842E-4
ericbrownzzz,2.103125E-4
remember,2.1014051E-4
another,2.0992142E-4
life,2.0965059E-4
find,2.076011E-4
builds,2.0742672E-4
give,2.0739577E-4
making,2.073634E-4
wont,2.0735976E-4
study,2.0670582E-4
source,2.0627983E-4
through,2.0622273E-4
off,2.062063E-4
receive,2.0599186E-4
look,2.0557393E-4
supplies,2.0551402E-4
safe,2.052195E-4
population,2.0496694E-4
under,2.0482959E-4
update,2.0275066E-4
post,2.0273234E-4
until,2.0254657E-4
jab,2.0214278E-4
administered,2.0211423E-4
nations,2.0142572E-4
again,2.0130788E-4
wants,2.005221E-4
watching,1.9962661E-4
years,1.9948606E-4
medical,1.990417E-4
yesterday,1.9866218E-4
efficacy,1.9743555E-4
fauci,1.961828E-4
same,1.9604989E-4
working,1.9558257E-4
isnt,1.9554718E-4
better,1.9538737E-4
used,1.9533982E-4
since,1.9483588E-4
read,1.926745E-4
having,1.9234783E-4
old,1.9231546E-4
hard,1.9223135E-4
part,1.916373E-4
age,1.9144225E-4
schools,1.9094552E-4
never,1.9079351E-4
fitoopnguv,1.8923038E-4
scotland,1.8857843E-4
call,1.8781525E-4
long,1.8777454E-4
high,1.8773596E-4
sunilmath83,1.8759476E-4
programme,1.8736282E-4
appointments,1.870943E-4
almost,1.870942E-4
communities,1.8702525E-4
live,1.8639507E-4
start,1.8564645E-4
drericding,1.8489681E-4
actually,1.8445257E-4
numbers,1.8434941E-4
eligible,1.8393331E-4
love,1.8364169E-4
plans,1.8330003E-4
states,1.8287153E-4
joe,1.8178829E-4
adverse,1.814311E-4
morning,1.8081375E-4
far,1.8071283E-4
global,1.7954396E-4
man,1.7951937E-4
israel,1.7944614E-4
latest,1.7937394E-4
coming,1.7913911E-4
cdc,1.7852496E-4
stadium,1.7849667E-4
2021,1.7843592E-4
found,1.7834848E-4
called,1.7798072E-4
across,1.7795329E-4
number,1.7720943E-4
nfl,1.7697804E-4
believe,1.7664283E-4
helping,1.7653697E-4
saying,1.7597288E-4
yes,1.7579307E-4
access,1.7504404E-4
tattoos,1.750112E-4
piercings,1.7500989E-4
administration,1.7454613E-4
culchieegirl,1.7316603E-4
both,1.7284846E-4
person,1.7279993E-4
months,1.7241557E-4
h13jyjrj34,1.7219307E-4
system,1.7199638E-4
thing,1.717813E-4
episode,1.7128914E-4
elderly,1.7122291E-4
masks,1.7066674E-4
support,1.7041944E-4
national,1.7025479E-4
february,1.698887E-4
without,1.6949358E-4
line,1.6931184E-4
keep,1.6882757E-4
best,1.683003E-4
big,1.6822845E-4
reality,1.6748316E-4
kylegriffin1,1.6742529E-4
media,1.6725835E-4
theyre,1.6666761E-4
single,1.6660726E-4
told,1.664942E-4
order,1.6634006E-4
punts,1.6613404E-4
staff,1.6585435E-4
announces,1.657621E-4
shots,1.6567257E-4
community,1.6558755E-4
federal,1.6472385E-4
folks,1.6461205E-4
least,1.642516E-4
death,1.6405266E-4
per,1.6374966E-4
wish,1.6235713E-4
protect,1.6227031E-4
social,1.6167005E-4
hope,1.6069617E-4
build,1.6062277E-4
focus,1.6059713E-4
offered,1.6055544E-4
less,1.5923932E-4
always,1.5922799E-4
1st,1.5904222E-4
justintrudeau,1.5899536E-4
govt,1.5883624E-4
mean,1.5855205E-4
house,1.584241E-4
sure,1.5807306E-4
april,1.5784177E-4
sad,1.5742445E-4
research,1.5731296E-4
campaign,1.5682938E-4
watch,1.565261E-4
travel,1.5533116E-4
come,1.552979E-4
likely,1.5499609E-4
african,1.5449333E-4
charge,1.5416853E-4
hours,1.54101E-4
hed,1.5395044E-4
needs,1.5372949E-4
china,1.5330334E-4
phone,1.5241891E-4
local,1.5222859E-4
information,1.5167224E-4
immunity,1.5128714E-4
nation,1.5120722E-4
theirs,1.5070896E-4
dwight,1.5069784E-4
drive,1.5047855E-4
felt,1.4991139E-4
flu,1.4945619E-4
whatisjoedoing,1.493343E-4
lawrence,1.4913925E-4
full,1.48632E-4
response,1.480094E-4
developed,1.4797878E-4
wait,1.479328E-4
matter,1.4762912E-4
canadian,1.4742023E-4
let,1.4740617E-4
announced,1.4725643E-4
vac,1.4714077E-4
spread,1.4710324E-4
asked,1.4697519E-4
experts,1.4697023E-4
clinic,1.4665155E-4
due,1.4665003E-4
arent,1.4615028E-4
andersonmalgas,1.4596572E-4
white,1.4586528E-4
embrace,1.4573467E-4
lik,1.4562836E-4
interesting,1.4515467E-4
group,1.4513213E-4
vulnerable,1.4456666E-4
among,1.4443745E-4
fqvxo9if,1.4426785E-4
receiving,1.4413238E-4
gets,1.4398931E-4
decline,1.4362791E-4
increase,1.4345565E-4
question,1.4341652E-4
lets,1.4331978E-4
indias,1.427586E-4
positive,1.4272894E-4
healthcare,1.4220059E-4
dramirkhangp,1.4180937E-4
lockdown,1.4167157E-4
total,1.4142283E-4
ever,1.4137947E-4
email,1.4067105E-4
article,1.4025878E-4
whats,1.398289E-4
emergency,1.3921046E-4
dremmanash,1.3915727E-4
protection,1.3913798E-4
2nd,1.390139E-4
briantylercohen,1.3852878E-4
pay,1.3791044E-4
answer,1.3782937E-4
point,1.3760175E-4
trying,1.374368E-4
experimental,1.3707991E-4
shares,1.3674232E-4
month,1.3670813E-4
few,1.3667395E-4
j8lselptdp,1.3659219E-4
report,1.3627682E-4
ill,1.3602048E-4
evidence,1.3581998E-4
i3uztlmmbx,1.357357E-4
strategy,1.348113E-4
tell,1.3453027E-4
put,1.3449353E-4
him,1.3439309E-4
shows,1.343394E-4
nothing,1.3425152E-4
patients,1.3384169E-4
such,1.3341481E-4
others,1.3294039E-4
ready,1.3261459E-4
science,1.322918E-4
trump,1.3204361E-4
lives,1.3197932E-4
vaccinating,1.3180173E-4
priority,1.3177695E-4
center,1.316969E-4
show,1.3166192E-4
nbcnews,1.3149988E-4
whcos,1.3119237E-4
times,1.3049107E-4
using,1.303001E-4
nytimes,1.302409E-4
sputnik,1.3022218E-4
ask,1.302035E-4
additional,1.299034E-4
rates,1.2981055E-4
questions,1.2976606E-4
hospital,1.2970457E-4
feel,1.2967782E-4
test,1.2966663E-4
entirely,1.290259E-4
alexberenson,1.2899558E-4
eppca9s8js,1.2885616E-4
including,1.287241E-4
transmission,1.2853606E-4
fact,1.2836432E-4
22000000,1.282856E-4
hiiipowers,1.280989E-4
kailashkher,1.2803203E-4
starts,1.2796391E-4
seen,1.279258E-4
cannot,1.2740407E-4
though,1.2723244E-4
centre,1.2718195E-4
pregnant,1.2714822E-4
wondering,1.2708221E-4
names,1.2703656E-4
might,1.269323E-4
borisjohnson,1.2627755E-4
waiting,1.256672E-4
kendricklamar,1.253975E-4
lv1gmvnpbx,1.253975E-4
daily,1.2538684E-4
unwell,1.253321E-4
family,1.2517045E-4
during,1.2516194E-4
governor,1.2509366E-4
looking,1.2509158E-4
wrong,1.250705E-4
require,1.2491645E-4
nursing,1.2474183E-4
doctors,1.2466777E-4
real,1.2457E-4
13993,1.245308E-4
disproportionately,1.2447224E-4
older,1.2424677E-4
truth,1.2405605E-4
talk,1.2398548E-4
current,1.2389106E-4
imagine,1.238835E-4
once,1.2388107E-4
scientists,1.2363709E-4
cancer,1.2363102E-4
died,1.2317637E-4
qualifies,1.2312505E-4
happy,1.2303797E-4
early,1.2300091E-4
production,1.2294925E-4
i2mjs974oo,1.2286373E-4
along,1.2277583E-4
despite,1.2266498E-4
gov,1.2209927E-4
anacabrera,1.21688E-4
list,1.21564575E-4
success,1.2098598E-4
case,1.2077736E-4
liberal,1.20751414E-4
left,1.2057818E-4
disease,1.2006467E-4
between,1.19838405E-4
reuters,1.1981004E-4
reason,1.19808945E-4
immune,1.19760334E-4
money,1.1964033E-4
women,1.194571E-4
2020,1.1915658E-4
vacc,1.1889514E-4
employees,1.1858237E-4
friends,1.1857382E-4
continue,1.1852953E-4
different,1.1841726E-4
nigeria,1.1841645E-4
bad,1.1824465E-4
vaccin,1.18087395E-4
based,1.17982665E-4
tested,1.1772226E-4
kids,1.17367184E-4
started,1.1700917E-4
rna,1.1695587E-4
havent,1.1695009E-4
keelyflaherty,1.16692485E-4
stay,1.1645268E-4
bill,1.16435855E-4
approved,1.1637782E-4
hes,1.1633661E-4
reports,1.1631528E-4
percent,1.1626199E-4
understand,1.1624648E-4
nurse,1.1609081E-4
trials,1.15844094E-4
seems,1.1558597E-4
citizens,1.1551728E-4
makes,1.1508298E-4
means,1.14988106E-4
essential,1.14758936E-4
save,1.14679686E-4
vacci,1.1446288E-4
fda,1.14355185E-4
alone,1.14342154E-4
kennedy,1.141856E-4
something,1.14173585E-4
6hcpznnyts,1.1406398E-4
die,1.1388261E-4
went,1.136599E-4
jobs,1.13657356E-4
palestinians,1.13394206E-4
gave,1.1325382E-4
ketvlincoln,1.13186E-4
barbados,1.1291462E-4
turn,1.1237719E-4
control,1.1234694E-4
106367,1.123071E-4
secured,1.121959E-4
behind,1.1199862E-4
huge,1.11628804E-4
nzclg2z3z6,1.1142726E-4
dig1v9qduy,1.1140799E-4
problem,1.1137264E-4
200,1.11133224E-4
following,1.10949295E-4
book,1.1051685E-4
harris,1.1039798E-4
officials,1.1024665E-4
clear,1.1019559E-4
comes,1.101408E-4
instead,1.1006374E-4
efforts,1.10045476E-4
anything,1.0966491E-4
maybe,1.09462024E-4
poor,1.0946069E-4
quickly,1.0937156E-4
robert,1.09103195E-4
patience,1.08969725E-4
asking,1.0883371E-4
service,1.08751694E-4
front,1.0831498E-4
canadians,1.0817087E-4
date,1.0811738E-4
join,1.0806635E-4
amazing,1.0803981E-4
reaction,1.08033724E-4
wow,1.0803319E-4
facebook,1.08028755E-4
giving,1.0799639E-4
top,1.07597996E-4
reporting,1.074121E-4
half,1.0715712E-4
canadas,1.0709863E-4
city,1.0668931E-4
else,1.0614654E-4
passport,1.06130545E-4
infection,1.0590188E-4
tomorrow,1.0589187E-4
offer,1.0536904E-4
nearly,1.05221756E-4
slow,1.05221414E-4
safety,1.0521765E-4
party,1.0514029E-4
feeling,1.0505012E-4
cause,1.0495318E-4
monday,1.0490752E-4
place,1.0488186E-4
adults,1.044842E-4
check,1.04328006E-4
according,1.04012775E-4
providing,1.0395303E-4
liberals,1.0394355E-4
indian,1.0361203E-4
march,1.0356654E-4
summer,1.03360326E-4
blunt,1.0308691E-4
fastest,1.0289387E-4
deal,1.0287949E-4
video,1.0284231E-4
proud,1.0280824E-4
prime,1.02692145E-4
sign,1.02677375E-4
wearing,1.0266881E-4
whitehouse,1.0262862E-4
opened,1.0256329E-4
talking,1.0253946E-4
past,1.0249548E-4
tweet,1.0247957E-4
announce,1.0211146E-4
idea,1.0202703E-4
stadiums,1.0197197E-4
evening,1.0189953E-4
predecessor,1.01803016E-4
european,1.017055E-4
groups,1.0153612E-4
misinformation,1.0151744E-4
little,1.0138592E-4
hit,1.0104585E-4
todays,1.0103441E-4
starting,1.0078923E-4
parents,1.0057757E-4
prevent,1.0049092E-4
effort,1.0044269E-4
children,1.00199984E-4
set,1.00056735E-4
police,9.9813115E-5
true,9.969099E-5
fuasawlsxn,9.957976E-5
lanabelle,9.957976E-5
practically,9.945474E-5
finally,9.912839E-5
hear,9.910831E-5
millions,9.9095254E-5
business,9.8991804E-5
reach,9.899131E-5
frontline,9.8978744E-5
provide,9.891462E-5
israelis,9.8909055E-5
continues,9.8533696E-5
ppl,9.829382E-5
shes,9.827877E-5
whole,9.824445E-5
strain,9.82179E-5
away,9.81797E-5
members,9.807665E-5
results,9.799903E-5
each,9.7946184E-5
pol,9.789527E-5
seeing,9.788804E-5
mairavz,9.783536E-5
testing,9.766671E-5
selling,9.7529424E-5
reported,9.751427E-5
worked,9.737135E-5
lakh,9.737079E-5
trust,9.717242E-5
food,9.710786E-5
taken,9.709655E-5
governments,9.702554E-5
texas,9.6949465E-5
afghanistan,9.690351E-5
mark,9.646953E-5
pharmacies,9.642345E-5
possible,9.640892E-5
six,9.621556E-5
sounds,9.6139884E-5
whcovidresponse,9.6068106E-5
500k,9.605905E-5
handling,9.5910575E-5
human,9.5774296E-5
fucking,9.568523E-5
thread,9.566734E-5
history,9.564118E-5
issue,9.5633965E-5
agree,9.558754E-5
lljwrnxbys,9.542147E-5
edbcollie,9.542147E-5
pasco,9.5213414E-5
track,9.5009425E-5
russia,9.492188E-5
thinking,9.486983E-5
needed,9.486468E-5
instagram,9.468645E-5
gotten,9.4503484E-5
become,9.414716E-5
thru,9.4024195E-5
website,9.397567E-5
britain,9.393027E-5
hesitancy,9.3878334E-5
cov,9.387257E-5
australia,9.386304E-5
opening,9.3679664E-5
bela,9.3592804E-5
rather,9.35585E-5
announcing,9.347269E-5
works,9.33928E-5
seniors,9.331931E-5
disinformation,9.309542E-5
related,9.290997E-5
homes,9.28024E-5
whether,9.272954E-5
chiarazambrano,9.2720446E-5
andrewharding9,9.2720446E-5
rodham,9.2720446E-5
multiple,9.2470655E-5
course,9.2314316E-5
woman,9.2260234E-5
leaders,9.218741E-5
yankee,9.212935E-5
russian,9.212321E-5
hey,9.187704E-5
chance,9.1841495E-5
exhibi,9.181782E-5
thought,9.17198E-5
within,9.171411E-5
mom,9.166412E-5
fully,9.159527E-5
fight,9.12731E-5
scotlands,9.1244394E-5
quite,9.122975E-5
ensure,9.1213056E-5
god,9.1119604E-5
iradhikagupta,9.107497E-5
exactly,9.102043E-5
clinical,9.0992886E-5
effect,9.0883055E-5
successful,9.086316E-5
sisters,9.0854744E-5
fired,9.083312E-5
snap,9.066832E-5
paid,9.064735E-5
confirmed,9.06272E-5
zero,9.0613656E-5
experience,9.0597285E-5
nih,9.0583286E-5
cut,9.023512E-5
offering,9.016174E-5
billion,9.01071E-5
recyclebaby27,8.9945825E-5
return,8.994197E-5
private,8.98806E-5
quarantine,8.9872585E-5
erinotoole,8.9840694E-5
contracts,8.97885E-5
advice,8.97542E-5
dollar,8.972314E-5
eugenics,8.9452275E-5
youve,8.9303765E-5
cost,8.867516E-5
eighths,8.863922E-5
politicians,8.83245E-5
reminder,8.8295135E-5
targette,8.819556E-5
cnn,8.7889515E-5
serious,8.787946E-5
limited,8.7749046E-5
dealer,8.769163E-5
england,8.7622975E-5
fast,8.746973E-5
everything,8.744907E-5
donlew87,8.728699E-5
sick,8.727738E-5
authorization,8.704527E-5
pharma,8.6918335E-5
arm,8.691117E-5
small,8.6825625E-5
race,8.673787E-5
probably,8.667088E-5
delivery,8.664867E-5
busy,8.6637825E-5
severe,8.662284E-5
spain,8.658297E-5
florida,8.652656E-5
extra,8.647504E-5
ahead,8.646918E-5
aged,8.6426815E-5
barahmeh,8.637719E-5
morrison,8.6354674E-5
low,8.6286615E-5
technology,8.6235574E-5
purchase,8.6021595E-5
hearing,8.599877E-5
calls,8.586594E-5
face,8.578284E-5
fuck,8.573255E-5
modi,8.562932E-5
kroger,8.552954E-5
robertkennedyjr,8.5519285E-5
stephenking,8.550854E-5
surgin,8.546615E-5
wife,8.545649E-5
appear,8.533594E-5
delivered,8.515493E-5
tells,8.502055E-5
nygovcuomo,8.498055E-5
worry,8.495589E-5
follow,8.4921136E-5
director,8.4828665E-5
january,8.482016E-5
absolutely,8.469421E-5
gfvz2lgfj3,8.449997E-5
rest,8.4420215E-5
corona,8.432105E-5
online,8.4313164E-5
justin,8.43026E-5
policy,8.420796E-5
large,8.409694E-5
offers,8.405939E-5
europe,8.404243E-5
restrictions,8.389564E-5
reopen,8.388635E-5
looks,8.365963E-5
rewarded,8.351996E-5
astrazenecas,8.333898E-5
super,8.323152E-5
law,8.32217E-5
heard,8.316053E-5
matthancock,8.310392E-5
friday,8.303929E-5
calling,8.292352E-5
announcement,8.290847E-5
stuff,8.2832594E-5
nhsengland,8.279653E-5
boris,8.266922E-5
regarding,8.253812E-5
karzaih,8.248675E-5
const,8.2439845E-5
bid,8.234304E-5
closed,8.2138875E-5
sunday,8.2015766E-5
happened,8.192621E-5
brown,8.187476E-5
utilize,8.181165E-5
jan,8.167597E-5
major,8.160201E-5
example,8.137086E-5
international,8.130216E-5
skynews,8.1293416E-5
pierced,8.1207625E-5
friend,8.1146616E-5
encouraging,8.099208E-5
gates,8.098723E-5
third,8.094587E-5
shortage,8.09452E-5
term,8.094018E-5
defene,8.0891725E-5
piercepenniless,8.0891725E-5
perspicacious,8.0891725E-5
visit,8.087448E-5
waited,8.084481E-5
message,8.075504E-5
appreciating,8.0677535E-5
dying,8.063794E-5
york,8.0546444E-5
reduce,8.05159E-5
igulfyouu,8.010096E-5
disabled,8.0009726E-5
demigodgeous,7.9972895E-5
fear,7.984838E-5
dad,7.973941E-5
record,7.954931E-5
bit,7.953457E-5
drug,7.948979E-5
distancing,7.9429075E-5
speed,7.9346086E-5
lockdowns,7.93161E-5
california,7.929579E-5
refused,7.928136E-5
rihanna,7.922824E-5
failure,7.9226615E-5
begin,7.9136065E-5
becoming,7.906877E-5
nq9t6aevnr,7.905271E-5
tranching,7.905271E-5
link,7.902751E-5
promised,7.902053E-5
conditions,7.8940866E-5
pledges,7.8828714E-5
produce,7.877686E-5
hancock,7.874078E-5
fake,7.868709E-5
living,7.864507E-5
running,7.8591074E-5
expire,7.845866E-5
average,7.8438134E-5
level,7.84379E-5
nyc,7.8435995E-5
equity,7.830815E-5
signed,7.823745E-5
uq8owifqgm,7.8131154E-5
guy,7.8078236E-5
killing,7.802163E-5
development,7.782904E-5
yall,7.774036E-5
listen,7.763078E-5
barackobama,7.7581535E-5
buy,7.7547375E-5
process,7.740662E-5
ontario,7.729643E-5
ucyqouefer,7.720819E-5
kn9zauou5q,7.720819E-5
outside,7.720141E-5
key,7.718129E-5
germany,7.711056E-5
run,7.708737E-5
companies,7.7077166E-5
late,7.694974E-5
fantastic,7.665063E-5
brianlilley,7.6627744E-5
healthy,7.656666E-5
theyve,7.6499295E-5
together,7.636525E-5
charlesschwab,7.628382E-5
dx9up9ry98,7.628382E-5
duffasteve,7.628382E-5
close,7.622205E-5
details,7.601801E-5
decision,7.584458E-5
lack,7.5830685E-5
company,7.580586E-5
symptoms,7.57998E-5
hell,7.579169E-5
mild,7.572039E-5
political,7.568674E-5
jnthyavqxh,7.5358024E-5
mike7459954332,7.5358024E-5
infectious,7.5067255E-5
ones,7.502243E-5
note,7.498542E-5
happening,7.494837E-5
chinese,7.493666E-5
vote,7.492086E-5
bought,7.490225E-5
worst,7.482738E-5
nicolasturgeon,7.471322E-5
press,7.4636555E-5
updates,7.460812E-5
either,7.454538E-5
claims,7.452238E-5
etc,7.447183E-5
http,7.445468E-5
change,7.442429E-5
meanwhile,7.438292E-5
dies,7.4378244E-5
entire,7.4350806E-5
force,7.433141E-5
whos,7.4210024E-5
learn,7.415664E-5
highest,7.4131276E-5
currently,7.407822E-5
letter,7.4052296E-5
trudeaus,7.3981435E-5
exist,7.397957E-5
events,7.3803836E-5
eltonofficial,7.3724616E-5
bbc,7.368756E-5
117,7.3654126E-5
british,7.361223E-5
known,7.3535615E-5
infections,7.352077E-5
voteforvaccine,7.350206E-5
ur903in1rf,7.350206E-5
pro,7.3484705E-5
herd,7.3112926E-5
relief,7.3099334E-5
leading,7.307881E-5
expected,7.3076575E-5
sort,7.2996154E-5
gives,7.2988834E-5
wales,7.297741E-5
allowed,7.297224E-5
dangerous,7.29481E-5
iowa,7.292875E-5
cuba,7.292533E-5
incredible,7.287325E-5
ceo,7.2872346E-5
worlds,7.2849325E-5
plandemic,7.283315E-5
jabs,7.281155E-5
msmmonitor,7.280122E-5
reopening,7.278416E-5
allow,7.274786E-5
hold,7.269151E-5
board,7.265105E-5
mine,7.262335E-5
tory,7.259684E-5
neilclark66,7.25956E-5
dontsmileattee,7.257185E-5
interfacing,7.252903E-5
shit,7.2464936E-5
thursday,7.2453215E-5
facts,7.238E-5
natural,7.228034E-5
coelasquid,7.226733E-5
students,7.223296E-5
register,7.2144925E-5
obligations,7.2140196E-5
wonder,7.204486E-5
none,7.20364E-5
lots,7.2032555E-5
leader,7.2011586E-5
contain,7.199479E-5
later,7.196599E-5
lie,7.195587E-5
democrats,7.189827E-5
procurement,7.171981E-5
gonna,7.1689516E-5
davidkurten,7.161808E-5
france,7.1604125E-5
developing,7.16013E-5
non,7.150515E-5
biontech,7.14971E-5
wanted,7.1443545E-5
vial,7.128694E-5
hundreds,7.12708E-5
try,7.115018E-5
pass,7.103255E-5
russias,7.092204E-5
truce,7.0813454E-5
100000,7.0712136E-5
rajan,7.070688E-5
talkradios,7.070688E-5
target,7.067439E-5
launching,7.065809E-5
facility,7.065685E-5
tests,7.058096E-5
several,7.042275E-5
timeline,7.041236E-5
queue,7.04034E-5
thousands,7.0310045E-5
twitter,7.0183545E-5
concerns,7.016108E-5
bijlanirajesh,7.0093796E-5
win,7.004503E-5
element,7.001775E-5
beginning,6.996115E-5
funder,6.990594E-5
spreading,6.984518E-5
area,6.9805676E-5
funding,6.979495E-5
decadon,6.977208E-5
bronx,6.975951E-5
general,6.974694E-5
polio,6.970166E-5
avoid,6.9700596E-5
covid19vaccine,6.9682304E-5
account,6.9574286E-5
goes,6.951534E-5
gavinnewsom,6.949754E-5
sense,6.9402275E-5
union,6.936467E-5
future,6.9327245E-5
biggest,6.920857E-5
focused,6.9203226E-5
nationwide,6.9090645E-5
peter,6.907333E-5
becomes,6.8939065E-5
wednesday,6.8929585E-5
rare,6.8878675E-5
h89hamdg2u,6.8835696E-5
britsham,6.8835696E-5
piece,6.8792375E-5
guardian,6.868908E-5
expect,6.866148E-5
infected,6.865775E-5
worker,6.864557E-5
contact,6.847343E-5
injection,6.846021E-5
application,6.8451845E-5
event,6.8420944E-5
