Term,Sax String,ClusterId
6.0,10.0,5
5.0,10.0,2
6.0,10.0,5
5.0,10.0,2
4.0,9.0,41
6.0,10.0,5
6.0,10.0,5
10.0,9.0,44
12.0,10.0,33
6.0,10.0,5
7.0,10.0,6
10.0,10.0,39
3.0,10.0,15
11.0,10.0,42
4.0,10.0,11
5.0,10.0,2
4.0,10.0,11
3.0,10.0,15
8.0,9.0,71
4.0,10.0,11
6.0,10.0,5
5.0,10.0,2
5.0,10.0,2
6.0,10.0,5
4.0,10.0,11
9.0,10.0,1
10.0,10.0,39
13.0,10.0,19
5.0,10.0,2
11.0,10.0,42
5.0,10.0,2
4.0,10.0,11
7.0,10.0,6
5.0,9.0,82
4.0,10.0,11
9.0,10.0,1
2.0,10.0,15
3.0,10.0,15
4.0,10.0,11
7.0,10.0,6
6.0,10.0,5
3.0,10.0,15
12.0,10.0,33
5.0,10.0,2
10.0,10.0,39
4.0,10.0,11
7.0,9.0,4
5.0,10.0,2
6.0,10.0,5
8.0,10.0,13
6.0,10.0,5
6.0,10.0,5
4.0,10.0,11
6.0,10.0,5
4.0,10.0,11
6.0,10.0,5
6.0,10.0,5
4.0,10.0,11
5.0,10.0,2
6.0,10.0,5
11.0,10.0,42
7.0,10.0,6
5.0,10.0,2
7.0,10.0,6
10.0,10.0,39
3.0,10.0,15
12.0,10.0,33
10.0,10.0,39
8.0,10.0,13
12.0,10.0,33
5.0,10.0,2
10.0,10.0,39
4.0,10.0,11
5.0,10.0,2
5.0,10.0,2
6.0,10.0,5
12.0,10.0,33
11.0,10.0,42
6.0,10.0,5
11.0,10.0,42
12.0,10.0,33
7.0,10.0,6
4.0,10.0,11
5.0,10.0,2
5.0,10.0,2
6.0,10.0,5
7.0,10.0,6
5.0,10.0,2
4.0,10.0,11
4.0,10.0,11
6.0,9.0,0
5.0,10.0,2
6.0,10.0,5
7.0,10.0,6
6.0,10.0,5
6.0,10.0,5
4.0,10.0,11
4.0,10.0,11
5.0,10.0,2
4.0,10.0,11
8.0,10.0,13
9.0,10.0,1
6.0,9.0,0
9.0,10.0,1
4.0,10.0,11
6.0,10.0,5
7.0,10.0,6
5.0,10.0,2
6.0,10.0,5
6.0,10.0,5
9.0,10.0,1
9.0,10.0,1
12.0,10.0,33
6.0,9.0,0
8.0,10.0,13
4.0,10.0,11
7.0,10.0,6
8.0,10.0,13
10.0,10.0,39
4.0,10.0,11
6.0,10.0,5
8.0,10.0,13
8.0,10.0,13
5.0,10.0,2
10.0,10.0,39
5.0,10.0,2
4.0,10.0,11
5.0,10.0,2
3.0,10.0,15
4.0,10.0,11
7.0,10.0,6
5.0,10.0,2
11.0,10.0,42
5.0,10.0,2
4.0,10.0,11
10.0,10.0,39
8.0,10.0,13
5.0,10.0,2
4.0,10.0,11
11.0,10.0,42
11.0,10.0,42
4.0,10.0,11
10.0,10.0,39
6.0,10.0,5
7.0,10.0,6
10.0,10.0,39
12.0,10.0,33
12.0,10.0,33
11.0,9.0,118
9.0,10.0,1
5.0,10.0,2
6.0,9.0,0
4.0,10.0,11
5.0,10.0,2
13.0,9.0,19
7.0,10.0,6
9.0,10.0,1
6.0,10.0,5
6.0,10.0,5
9.0,10.0,1
6.0,10.0,5
8.0,10.0,13
5.0,10.0,2
7.0,10.0,6
11.0,10.0,42
9.0,10.0,1
11.0,10.0,42
9.0,10.0,1
5.0,10.0,2
6.0,10.0,5
4.0,10.0,11
4.0,10.0,11
7.0,10.0,6
7.0,10.0,6
6.0,10.0,5
4.0,10.0,11
7.0,10.0,6
4.0,10.0,11
9.0,9.0,12
4.0,10.0,11
8.0,10.0,13
11.0,10.0,42
6.0,10.0,5
4.0,10.0,11
4.0,9.0,41
4.0,10.0,11
4.0,10.0,11
6.0,10.0,5
6.0,9.0,0
7.0,10.0,6
9.0,10.0,1
11.0,10.0,42
8.0,10.0,13
10.0,10.0,39
4.0,10.0,11
5.0,9.0,82
5.0,10.0,2
5.0,10.0,2
5.0,10.0,2
8.0,10.0,13
4.0,10.0,11
8.0,10.0,13
7.0,10.0,6
7.0,10.0,6
6.0,9.0,0
7.0,10.0,6
9.0,10.0,1
4.0,10.0,11
11.0,10.0,42
5.0,10.0,2
9.0,10.0,1
4.0,9.0,41
8.0,9.0,71
4.0,10.0,11
10.0,10.0,39
8.0,10.0,13
4.0,10.0,11
8.0,10.0,13
9.0,10.0,1
3.0,10.0,15
10.0,10.0,39
7.0,10.0,6
10.0,10.0,39
4.0,10.0,11
9.0,10.0,1
6.0,10.0,5
4.0,9.0,41
9.0,10.0,1
6.0,10.0,5
10.0,10.0,39
9.0,10.0,1
4.0,10.0,11
3.0,10.0,15
11.0,10.0,42
3.0,10.0,15
5.0,10.0,2
10.0,10.0,39
9.0,10.0,1
6.0,10.0,5
7.0,10.0,6
9.0,10.0,1
8.0,9.0,71
6.0,10.0,5
11.0,10.0,42
5.0,10.0,2
12.0,10.0,33
6.0,10.0,5
7.0,10.0,6
10.0,10.0,39
5.0,10.0,2
3.0,10.0,15
9.0,10.0,1
5.0,10.0,2
9.0,10.0,1
9.0,10.0,1
6.0,10.0,5
4.0,10.0,11
3.0,10.0,15
8.0,10.0,13
2.0,10.0,15
5.0,10.0,2
6.0,10.0,5
5.0,10.0,2
7.0,10.0,6
4.0,9.0,41
11.0,10.0,42
9.0,10.0,1
9.0,10.0,1
5.0,10.0,2
8.0,10.0,13
11.0,10.0,42
6.0,10.0,5
6.0,10.0,5
5.0,10.0,2
8.0,10.0,13
4.0,10.0,11
10.0,10.0,39
6.0,10.0,5
10.0,10.0,39
12.0,10.0,33
14.0,10.0,19
5.0,10.0,2
6.0,10.0,5
7.0,10.0,6
10.0,10.0,39
7.0,10.0,6
8.0,10.0,13
7.0,10.0,6
13.0,10.0,19
4.0,10.0,11
8.0,10.0,13
7.0,10.0,6
8.0,10.0,13
7.0,10.0,6
4.0,10.0,11
7.0,10.0,6
4.0,10.0,11
4.0,10.0,11
4.0,10.0,11
4.0,10.0,11
6.0,10.0,5
6.0,10.0,5
4.0,10.0,11
5.0,10.0,2
8.0,10.0,13
9.0,10.0,1
3.0,10.0,15
4.0,10.0,11
8.0,10.0,13
6.0,10.0,5
7.0,10.0,6
7.0,10.0,6
9.0,10.0,1
4.0,10.0,11
13.0,10.0,19
4.0,10.0,11
7.0,10.0,6
6.0,10.0,5
7.0,10.0,6
7.0,10.0,6
9.0,10.0,1
6.0,10.0,5
5.0,10.0,2
9.0,10.0,1
7.0,10.0,6
8.0,9.0,71
8.0,10.0,13
6.0,10.0,5
8.0,10.0,13
4.0,9.0,41
15.0,10.0,19
6.0,10.0,5
5.0,10.0,2
13.0,10.0,19
7.0,10.0,6
9.0,10.0,1
7.0,10.0,6
10.0,10.0,39
7.0,9.0,4
6.0,10.0,5
8.0,10.0,13
5.0,10.0,2
6.0,10.0,5
8.0,10.0,13
3.0,10.0,15
9.0,10.0,1
14.0,10.0,19
8.0,10.0,13
8.0,10.0,13
7.0,10.0,6
8.0,10.0,13
12.0,10.0,33
6.0,10.0,5
9.0,10.0,1
9.0,10.0,1
5.0,10.0,2
9.0,10.0,1
9.0,10.0,1
8.0,10.0,13
4.0,10.0,11
7.0,10.0,6
7.0,10.0,6
5.0,10.0,2
13.0,9.0,19
10.0,10.0,39
9.0,10.0,1
4.0,10.0,11
6.0,9.0,0
5.0,10.0,2
5.0,10.0,2
6.0,10.0,5
4.0,10.0,11
5.0,10.0,2
13.0,10.0,19
7.0,10.0,6
4.0,10.0,11
4.0,10.0,11
4.0,9.0,41
7.0,10.0,6
4.0,10.0,11
7.0,10.0,6
4.0,10.0,11
10.0,10.0,39
7.0,10.0,6
13.0,10.0,19
8.0,10.0,13
6.0,10.0,5
6.0,10.0,5
10.0,10.0,39
9.0,10.0,1
4.0,10.0,11
10.0,10.0,39
4.0,10.0,11
12.0,10.0,33
5.0,10.0,2
9.0,10.0,1
10.0,10.0,39
11.0,10.0,42
5.0,9.0,82
5.0,10.0,2
5.0,10.0,2
6.0,10.0,5
8.0,10.0,13
11.0,10.0,42
4.0,10.0,11
6.0,10.0,5
4.0,10.0,11
6.0,10.0,5
8.0,10.0,13
4.0,10.0,11
10.0,10.0,39
9.0,10.0,1
11.0,10.0,42
6.0,10.0,5
10.0,10.0,39
9.0,10.0,1
4.0,10.0,11
5.0,10.0,2
11.0,9.0,118
5.0,10.0,2
5.0,10.0,2
5.0,10.0,2
3.0,10.0,15
7.0,10.0,6
3.0,10.0,15
4.0,10.0,11
16.0,10.0,31
8.0,10.0,13
5.0,10.0,2
7.0,10.0,6
5.0,10.0,2
4.0,10.0,11
7.0,10.0,6
10.0,10.0,39
5.0,10.0,2
14.0,10.0,19
10.0,10.0,39
7.0,10.0,6
5.0,9.0,82
6.0,10.0,5
7.0,10.0,6
3.0,10.0,15
7.0,10.0,6
13.0,10.0,19
10.0,10.0,39
9.0,10.0,1
7.0,10.0,6
11.0,10.0,42
3.0,10.0,15
6.0,10.0,5
7.0,9.0,4
6.0,10.0,5
9.0,10.0,1
7.0,10.0,6
8.0,10.0,13
3.0,10.0,15
5.0,9.0,82
9.0,10.0,1
7.0,10.0,6
9.0,10.0,1
9.0,10.0,1
7.0,10.0,6
6.0,10.0,5
7.0,10.0,6
4.0,10.0,11
11.0,10.0,42
7.0,10.0,6
8.0,10.0,13
6.0,10.0,5
7.0,10.0,6
5.0,10.0,2
5.0,10.0,2
7.0,9.0,4
4.0,10.0,11
5.0,10.0,2
9.0,10.0,1
14.0,10.0,19
12.0,10.0,33
6.0,10.0,5
4.0,10.0,11
7.0,10.0,6
8.0,9.0,71
5.0,10.0,2
5.0,10.0,2
4.0,10.0,11
3.0,10.0,15
4.0,10.0,11
3.0,10.0,15
5.0,9.0,82
4.0,10.0,11
4.0,10.0,11
4.0,10.0,11
7.0,10.0,6
7.0,10.0,6
5.0,10.0,2
4.0,10.0,11
4.0,10.0,11
9.0,10.0,1
4.0,9.0,41
7.0,10.0,6
5.0,10.0,2
7.0,10.0,6
4.0,9.0,41
9.0,10.0,1
8.0,10.0,13
9.0,10.0,1
5.0,10.0,2
4.0,10.0,11
5.0,10.0,2
4.0,10.0,11
5.0,10.0,2
7.0,9.0,4
4.0,10.0,11
5.0,10.0,2
6.0,10.0,5
5.0,10.0,2
8.0,10.0,13
4.0,10.0,11
4.0,10.0,11
8.0,10.0,13
4.0,10.0,11
6.0,10.0,5
5.0,9.0,82
5.0,10.0,2
9.0,10.0,1
13.0,10.0,19
10.0,10.0,39
8.0,10.0,13
7.0,10.0,6
8.0,10.0,13
8.0,10.0,13
7.0,10.0,6
3.0,10.0,15
4.0,9.0,41
10.0,10.0,39
4.0,9.0,41
6.0,10.0,5
13.0,10.0,19
6.0,10.0,5
5.0,10.0,2
3.0,10.0,15
8.0,10.0,13
5.0,10.0,2
6.0,10.0,5
10.0,10.0,39
9.0,10.0,1
10.0,10.0,39
5.0,10.0,2
8.0,10.0,13
3.0,10.0,15
13.0,10.0,19
5.0,10.0,2
4.0,10.0,11
5.0,10.0,2
6.0,10.0,5
13.0,10.0,19
4.0,10.0,11
5.0,9.0,82
10.0,9.0,44
14.0,10.0,19
9.0,10.0,1
6.0,10.0,5
9.0,10.0,1
13.0,10.0,19
11.0,10.0,42
4.0,10.0,11
9.0,10.0,1
8.0,10.0,13
7.0,10.0,6
6.0,10.0,5
5.0,10.0,2
10.0,9.0,44
6.0,9.0,0
6.0,10.0,5
3.0,10.0,15
4.0,10.0,11
9.0,10.0,1
4.0,9.0,41
10.0,10.0,39
4.0,10.0,11
3.0,10.0,15
9.0,10.0,1
4.0,10.0,11
9.0,10.0,1
7.0,10.0,6
5.0,10.0,2
10.0,10.0,39
6.0,10.0,5
4.0,10.0,11
9.0,10.0,1
13.0,10.0,19
6.0,10.0,5
9.0,10.0,1
7.0,10.0,6
4.0,10.0,11
7.0,10.0,6
11.0,10.0,42
10.0,10.0,39
9.0,10.0,1
6.0,10.0,5
6.0,10.0,5
7.0,10.0,6
5.0,10.0,2
7.0,10.0,6
4.0,10.0,11
7.0,10.0,6
12.0,10.0,33
12.0,10.0,33
4.0,10.0,11
4.0,10.0,11
6.0,10.0,5
10.0,10.0,39
10.0,10.0,39
5.0,10.0,2
7.0,10.0,6
4.0,10.0,11
6.0,10.0,5
6.0,10.0,5
9.0,10.0,1
8.0,9.0,71
7.0,10.0,6
6.0,10.0,5
3.0,10.0,15
7.0,10.0,6
6.0,10.0,5
8.0,10.0,13
6.0,10.0,5
7.0,10.0,6
6.0,10.0,5
8.0,10.0,13
6.0,10.0,5
8.0,10.0,13
13.0,10.0,19
6.0,10.0,5
9.0,10.0,1
8.0,10.0,13
7.0,10.0,6
7.0,10.0,6
7.0,10.0,6
12.0,10.0,33
7.0,10.0,6
6.0,9.0,0
3.0,10.0,15
5.0,10.0,2
7.0,10.0,6
3.0,10.0,15
5.0,10.0,2
14.0,10.0,19
7.0,10.0,6
6.0,10.0,5
13.0,10.0,19
10.0,10.0,39
8.0,10.0,13
7.0,10.0,6
5.0,10.0,2
10.0,10.0,39
6.0,10.0,5
3.0,10.0,15
10.0,10.0,39
8.0,10.0,13
4.0,10.0,11
9.0,10.0,1
8.0,10.0,13
7.0,10.0,6
13.0,10.0,19
4.0,10.0,11
9.0,10.0,1
9.0,10.0,1
6.0,10.0,5
7.0,10.0,6
6.0,10.0,5
4.0,9.0,41
7.0,10.0,6
4.0,10.0,11
11.0,10.0,42
7.0,10.0,6
5.0,10.0,2
5.0,10.0,2
11.0,10.0,42
7.0,10.0,6
7.0,10.0,6
10.0,10.0,39
8.0,10.0,13
7.0,10.0,6
6.0,10.0,5
7.0,10.0,6
5.0,9.0,82
9.0,10.0,1
6.0,10.0,5
4.0,9.0,41
6.0,10.0,5
8.0,10.0,13
6.0,9.0,0
8.0,10.0,13
7.0,10.0,6
6.0,9.0,0
6.0,10.0,5
6.0,9.0,0
7.0,10.0,6
8.0,10.0,13
8.0,9.0,71
5.0,9.0,82
4.0,10.0,11
6.0,10.0,5
8.0,10.0,13
11.0,9.0,118
6.0,10.0,5
9.0,10.0,1
6.0,10.0,5
7.0,10.0,6
5.0,10.0,2
13.0,10.0,19
11.0,10.0,42
9.0,10.0,1
5.0,10.0,2
6.0,10.0,5
3.0,10.0,15
7.0,10.0,6
12.0,10.0,33
10.0,10.0,39
7.0,10.0,6
4.0,10.0,11
12.0,10.0,33
10.0,10.0,39
6.0,10.0,5
5.0,10.0,2
11.0,10.0,42
9.0,10.0,1
5.0,10.0,2
7.0,10.0,6
7.0,9.0,4
5.0,10.0,2
4.0,10.0,11
11.0,9.0,118
5.0,10.0,2
7.0,10.0,6
10.0,10.0,39
6.0,10.0,5
14.0,10.0,19
8.0,10.0,13
5.0,10.0,2
13.0,10.0,19
8.0,10.0,13
6.0,10.0,5
5.0,9.0,82
4.0,9.0,41
6.0,10.0,5
7.0,10.0,6
4.0,10.0,11
9.0,10.0,1
8.0,10.0,13
6.0,10.0,5
10.0,10.0,39
8.0,10.0,13
12.0,9.0,33
5.0,10.0,2
12.0,10.0,33
7.0,10.0,6
5.0,10.0,2
6.0,10.0,5
10.0,10.0,39
10.0,10.0,39
10.0,10.0,39
6.0,10.0,5
7.0,10.0,6
5.0,10.0,2
5.0,10.0,2
5.0,10.0,2
7.0,10.0,6
5.0,10.0,2
7.0,10.0,6
8.0,10.0,13
6.0,10.0,5
7.0,10.0,6
6.0,10.0,5
4.0,10.0,11
8.0,10.0,13
10.0,10.0,39
4.0,10.0,11
6.0,9.0,0
4.0,10.0,11
5.0,10.0,2
5.0,10.0,2
17.0,10.0,31
4.0,10.0,11
7.0,10.0,6
4.0,10.0,11
6.0,9.0,0
4.0,10.0,11
5.0,10.0,2
8.0,9.0,71
7.0,10.0,6
9.0,10.0,1
4.0,10.0,11
8.0,10.0,13
5.0,10.0,2
12.0,10.0,33
13.0,10.0,19
7.0,9.0,4
4.0,9.0,41
4.0,10.0,11
6.0,9.0,0
6.0,10.0,5
8.0,10.0,13
7.0,10.0,6
13.0,10.0,19
5.0,10.0,2
11.0,10.0,42
6.0,10.0,5
10.0,10.0,39
11.0,10.0,42
8.0,10.0,13
11.0,10.0,42
5.0,9.0,82
4.0,10.0,11
12.0,10.0,33
5.0,10.0,2
7.0,10.0,6
5.0,9.0,82
7.0,9.0,4
5.0,10.0,2
9.0,10.0,1
3.0,10.0,15
8.0,10.0,13
7.0,10.0,6
15.0,10.0,19
5.0,10.0,2
6.0,10.0,5
4.0,10.0,11
8.0,10.0,13
7.0,10.0,6
11.0,10.0,42
10.0,10.0,39
4.0,10.0,11
7.0,9.0,4
5.0,10.0,2
9.0,10.0,1
4.0,10.0,11
10.0,10.0,39
9.0,10.0,1
6.0,10.0,5
6.0,10.0,5
3.0,10.0,15
6.0,10.0,5
13.0,10.0,19
5.0,10.0,2
7.0,10.0,6
7.0,10.0,6
5.0,10.0,2
11.0,10.0,42
5.0,10.0,2
5.0,10.0,2
9.0,10.0,1
5.0,10.0,2
7.0,10.0,6
5.0,10.0,2
4.0,10.0,11
14.0,10.0,19
7.0,10.0,6
7.0,9.0,4
7.0,9.0,4
5.0,9.0,82
12.0,10.0,33
6.0,10.0,5
9.0,10.0,1
7.0,10.0,6
6.0,10.0,5
8.0,10.0,13
9.0,10.0,1
4.0,9.0,41
3.0,10.0,15
6.0,9.0,0
10.0,10.0,39
4.0,10.0,11
11.0,10.0,42
7.0,10.0,6
10.0,10.0,39
6.0,10.0,5
4.0,9.0,41
10.0,10.0,39
6.0,10.0,5
9.0,10.0,1
5.0,10.0,2
4.0,10.0,11
7.0,10.0,6
9.0,10.0,1
6.0,10.0,5
6.0,10.0,5
8.0,10.0,13
8.0,10.0,13
6.0,10.0,5
8.0,10.0,13
12.0,10.0,33
6.0,10.0,5
8.0,10.0,13
12.0,10.0,33
6.0,10.0,5
7.0,10.0,6
4.0,10.0,11
8.0,10.0,13
8.0,10.0,13
8.0,10.0,13
12.0,10.0,33
4.0,9.0,41
4.0,10.0,11
7.0,10.0,6
10.0,10.0,39
6.0,9.0,0
9.0,10.0,1
5.0,9.0,82
5.0,10.0,2
4.0,10.0,11
8.0,10.0,13
6.0,10.0,5
4.0,10.0,11
9.0,10.0,1
5.0,10.0,2
7.0,10.0,6
9.0,10.0,1
4.0,9.0,41
8.0,10.0,13
5.0,10.0,2
4.0,10.0,11
6.0,10.0,5
8.0,10.0,13
3.0,9.0,15
8.0,10.0,13
8.0,10.0,13
6.0,10.0,5
5.0,10.0,2
6.0,9.0,0
5.0,9.0,82
8.0,10.0,13
6.0,10.0,5
6.0,10.0,5
4.0,10.0,11
8.0,10.0,13
8.0,10.0,13
6.0,10.0,5
11.0,10.0,42
5.0,10.0,2
11.0,10.0,42
6.0,10.0,5
5.0,9.0,82
9.0,10.0,1
6.0,10.0,5
12.0,10.0,33
5.0,10.0,2
9.0,10.0,1
6.0,10.0,5
6.0,10.0,5
8.0,10.0,13
5.0,10.0,2
12.0,10.0,33
6.0,10.0,5
5.0,10.0,2
10.0,10.0,39
10.0,10.0,39
7.0,10.0,6
5.0,10.0,2
13.0,10.0,19
10.0,10.0,39
5.0,10.0,2
4.0,10.0,11
5.0,10.0,2
7.0,9.0,4
8.0,10.0,13
13.0,9.0,19
6.0,10.0,5
8.0,10.0,13
7.0,10.0,6
4.0,10.0,11
3.0,10.0,15
3.0,10.0,15
10.0,10.0,39
3.0,10.0,15
4.0,10.0,11
8.0,10.0,13
4.0,10.0,11
7.0,10.0,6
4.0,10.0,11
2.0,10.0,15
3.0,10.0,15
9.0,10.0,1
10.0,10.0,39
7.0,10.0,6
8.0,10.0,13
4.0,10.0,11
5.0,10.0,2
14.0,10.0,19
3.0,10.0,15
12.0,10.0,33
4.0,9.0,41
7.0,10.0,6
3.0,10.0,15
4.0,10.0,11
11.0,10.0,42
5.0,9.0,82
8.0,10.0,13
9.0,10.0,1
10.0,10.0,39
11.0,10.0,42
6.0,10.0,5
5.0,10.0,2
5.0,10.0,2
6.0,10.0,5
8.0,10.0,13
6.0,10.0,5
4.0,10.0,11
12.0,9.0,33
6.0,10.0,5
13.0,10.0,19
4.0,9.0,41
9.0,10.0,1
6.0,10.0,5
10.0,10.0,39
8.0,10.0,13
4.0,10.0,11
6.0,10.0,5
8.0,10.0,13
6.0,10.0,5
4.0,10.0,11
5.0,10.0,2
5.0,10.0,2
5.0,10.0,2
6.0,10.0,5
5.0,10.0,2
4.0,10.0,11
5.0,10.0,2
4.0,10.0,11
7.0,10.0,6
9.0,10.0,1
4.0,10.0,11
5.0,10.0,2
8.0,10.0,13
9.0,10.0,1
5.0,10.0,2
14.0,10.0,19
4.0,10.0,11
4.0,10.0,11
5.0,10.0,2
5.0,10.0,2
8.0,10.0,13
5.0,10.0,2
7.0,10.0,6
11.0,9.0,118
5.0,10.0,2
4.0,9.0,41
4.0,10.0,11
5.0,9.0,82
7.0,10.0,6
3.0,10.0,15
6.0,10.0,5
4.0,10.0,11
11.0,10.0,42
9.0,10.0,1
5.0,10.0,2
11.0,10.0,42
6.0,10.0,5
8.0,10.0,13
7.0,10.0,6
6.0,10.0,5
9.0,10.0,1
4.0,10.0,11
5.0,10.0,2
8.0,10.0,13
6.0,10.0,5
9.0,10.0,1
7.0,9.0,4
4.0,10.0,11
14.0,9.0,19
6.0,10.0,5
6.0,10.0,5
6.0,10.0,5
13.0,10.0,19
6.0,9.0,0
7.0,10.0,6
10.0,10.0,39
6.0,10.0,5
6.0,10.0,5
14.0,10.0,19
4.0,10.0,11
6.0,10.0,5
5.0,10.0,2
10.0,10.0,39
12.0,9.0,33
8.0,10.0,13
6.0,10.0,5
6.0,10.0,5
5.0,10.0,2
4.0,10.0,11
3.0,10.0,15
10.0,10.0,39
13.0,9.0,19
11.0,10.0,42
7.0,10.0,6
4.0,10.0,11
9.0,10.0,1
6.0,10.0,5
10.0,10.0,39
3.0,10.0,15
6.0,10.0,5
9.0,10.0,1
11.0,10.0,42
4.0,10.0,11
5.0,10.0,2
13.0,10.0,19
11.0,10.0,42
8.0,10.0,13
9.0,10.0,1
13.0,9.0,19
5.0,9.0,82
10.0,10.0,39
10.0,10.0,39
8.0,10.0,13
11.0,10.0,42
3.0,10.0,15
5.0,10.0,2
8.0,10.0,13
4.0,10.0,11
3.0,10.0,15
6.0,10.0,5
10.0,10.0,39
6.0,10.0,5
7.0,10.0,6
7.0,10.0,6
8.0,10.0,13
7.0,10.0,6
7.0,9.0,4
5.0,10.0,2
12.0,10.0,33
4.0,10.0,11
3.0,10.0,15
4.0,10.0,11
7.0,10.0,6
7.0,10.0,6
6.0,10.0,5
12.0,10.0,33
7.0,10.0,6
8.0,10.0,13
6.0,10.0,5
5.0,10.0,2
11.0,10.0,42
4.0,10.0,11
12.0,10.0,33
3.0,10.0,15
5.0,10.0,2
5.0,10.0,2
3.0,10.0,15
7.0,10.0,6
10.0,10.0,39
4.0,10.0,11
5.0,10.0,2
5.0,10.0,2
5.0,9.0,82
6.0,10.0,5
7.0,10.0,6
4.0,10.0,11
4.0,9.0,41
6.0,10.0,5
14.0,10.0,19
5.0,10.0,2
5.0,10.0,2
10.0,10.0,39
6.0,10.0,5
12.0,10.0,33
6.0,10.0,5
5.0,10.0,2
4.0,10.0,11
4.0,9.0,41
10.0,10.0,39
6.0,10.0,5
12.0,10.0,33
9.0,10.0,1
6.0,10.0,5
10.0,10.0,39
6.0,10.0,5
6.0,10.0,5
12.0,10.0,33
7.0,10.0,6
6.0,10.0,5
8.0,10.0,13
6.0,10.0,5
6.0,10.0,5
6.0,10.0,5
13.0,10.0,19
3.0,10.0,15
6.0,10.0,5
4.0,9.0,41
6.0,10.0,5
6.0,10.0,5
5.0,10.0,2
14.0,10.0,19
7.0,10.0,6
13.0,10.0,19
8.0,10.0,13
10.0,10.0,39
7.0,10.0,6
6.0,10.0,5
10.0,10.0,39
10.0,10.0,39
9.0,10.0,1
12.0,10.0,33
10.0,9.0,44
11.0,10.0,42
4.0,10.0,11
10.0,9.0,44
11.0,10.0,42
9.0,10.0,1
11.0,9.0,118
6.0,10.0,5
6.0,10.0,5
5.0,10.0,2
8.0,10.0,13
11.0,10.0,42
8.0,10.0,13
5.0,10.0,2
6.0,10.0,5
12.0,10.0,33
9.0,10.0,1
5.0,10.0,2
4.0,10.0,11
4.0,10.0,11
5.0,10.0,2
7.0,10.0,6
5.0,10.0,2
4.0,10.0,11
10.0,10.0,39
4.0,10.0,11
8.0,10.0,13
9.0,10.0,1
7.0,10.0,6
11.0,10.0,42
7.0,10.0,6
13.0,10.0,19
7.0,10.0,6
7.0,10.0,6
6.0,10.0,5
7.0,10.0,6
9.0,10.0,1
7.0,10.0,6
4.0,10.0,11
5.0,10.0,2
7.0,10.0,6
4.0,10.0,11
7.0,10.0,6
9.0,9.0,12
9.0,10.0,1
5.0,10.0,2
4.0,10.0,11
6.0,10.0,5
9.0,10.0,1
7.0,10.0,6
5.0,10.0,2
8.0,10.0,13
5.0,10.0,2
4.0,10.0,11
4.0,10.0,11
