ClusterId,Term
21,dandelucaactor
0,cornwal
52,swdbv5irjc
21,jacobrubashkin
52,xwxt9nmjb6
6,hours
5,bun5zhhh0s
0,refusal
33,frankfigliuzzi1
3,jimbourg
1,klans
6,paid
33,themichaelcaine
5,ig3bztaiuh
21,taylorpopielarz
52,vuz2eaaay5
3,filomena
0,twitter
0,measures
5,flqiqp8s7y
1,sweden
8,thalamsutu77
52,duffasteve
52,iueol6zp8v
10,chnvaasi
2,viveksrivastav
2,carolinelucas
52,comoanies
6,lnp
3,aairsick
52,phpxmespso
21,covidhungergames
10,asicmedia
0,requires
52,obmzn0zesp
0,stlkirk
10,richlowry
6,lol
6,n30
53,lon
3,planned
0,nbcnews
6,anti
3,studyin
6,los
3,glendale
6,uae
0,inherits
39,js100js100
5,hsdf7ouo5h
53,meant
53,means
1,caine
2,mrimjustsayin
6,centre
8,pinkwashing
39,o2ijknlbgz
6,prof
52,whitehouse
5,4x5u8pix1z
0,ritzau
5,8ltvllgqgc
5,smt5gsson1
1,96862
81,launched
52,mnwnvrz00s
34,shows
1,shown
1,dodger
52,iamaneesha
3,usatorz1
53,keeps
3,donlew87
3,minutes
0,created
61,happybirthdaydiljitdosanjh
52,1akfy6frro
6,done
0,devenrue
2,thebabylonbee
52,marcorubio
8,molopothato
1,pierced
5,2rdv483jto
10,residents
6,dont
52,canadians
52,qo0iekx8xn
6,fmgs
5,ketvlincoln
21,opalescentbabe
10,xlxruveirc
53,werent
52,equitable
2,qazifarazahmad
0,blaming
3,intl3e0mg
5,jobsandcare
6,ltc
52,yvyjy042p
5,oz876hutyv
0,utopia
1,built
39,bhogleharsha
69,seeking
21,grayinglasgow
10,dekmw6zhvm
5,lxjugka86l
33,whcovidresponse
52,culminated
52,lqumqr1jft
52,gratitude
52,equitably
16,earl
69,further
1,bidens
3,barbados
52,highriskca
16,dec
10,bitchute
34,hasnt
2,drsusanabejar
6,areas
5,strategiecs
3,gloated
10,parliament
21,briantylercohen
16,der
52,sifydotcom
16,des
1,finds
3,chicago
8,rebeccalacey
52,provinces
1,pex0rtp
52,preventing
1,going
52,kimmangone
2,coronaviruses
0,ravaroy
5,khlwulg5f0
8,bethanyincbr
52,maselbish2
39,substandard
8,r3trosp3ctro
10,walgreens
52,azeemibrahim
10,overbooked
10,wednesday
5,thejasonkirk
52,kylx0lrhlf
5,dhdtkkt5ef
21,scottgottliebmd
10,apartheid
3,trcyjntm
10,rollouts
5,garylineker
52,aknjvxvr2l
3,sturgeon
6,9th
3,stealing
53,doug
8,afghanistan
53,mina
53,did
69,kamala
53,dif
0,atrupar
0,london
10,sonicfox
1,tweets
52,launching
21,recommendations
5,cthvu39qck
10,shifting
16,fears
10,b52malmet
10,kel25d8yvm
0,brings
3,passport
81,forgotten
2,breakfastnews
5,shanti0207
53,uks
5,ngqsnc8vsv
53,info
3,hancock
0,angeles
3,srana06
5,katenicholl
3,adminis
1,cpchq
1,ckmkb
5,alangrayson
52,inoculate
5,ac57b8gzwf
52,kiswanson
5,transfixed
10,amateuradam
10,mobiliser
2,sendavidperdue
8,markwburrows
10,drericding
2,aeronewsglobal
0,states
1,wasnt
3,houston
3,podcast
5,disgusting
10,kizzyphd
0,793625
0,prince
10,billions
10,bjxirmpywb
3,abusive
1,harris
52,sytynfmufw
6,advert
0,concerns
52,crimescript
10,antoneeex
81,erictopol
1,sherean
1,mjywrk
10,recommends
3,showing
5,9ul4lz6zjs
52,2suhana25
2,vaccinations
2,greenhousenyt
52,tadr8nlpsc
0,helping
8,appreciating
52,askanshul
8,toxa0prevent
10,matttomic
5,subfreezing
6,dms
1,doesnt
52,lockdowns
10,supplies
6,dna
3,shimme67
5,vsqwu0zscd
1,lying
2,deadeyebrakeman
5,8lynghgbwk
0,scalper
5,iw2kfy7p4s
52,researchers
6,made
1,punts
69,signed
21,vechainofficia
69,hoping
6,biuk
33,bombayhighcourt
6,siams
52,qualifies
10,drzoehyde
1,warned
6,opens
5,xg04xvuciw
3,britsham
5,i2mjs974oo
52,8iifrf8tc8
52,xklbhu0ez1
1,81900
8,coronaslayer
5,aijv9xtun3
6,aoh7
2,govmikedewine
2,dinosaurthe3rd
1,snyon
5,kylegriffin1
2,brosephstalin
1,knows
52,opindiacom
5,dailycaller
52,advocates
52,fhap8kejqa
5,assholiness
3,everyones
0,todays
8,demigodgeous
6,300
52,10yr6vjigf
3,websites
2,daarubaazmehta
6,usa
5,elsalvadors
0,nursing
1,aparna
6,bedlam
5,c6mpwovpvi
5,z0whgxqkhj
5,circulating
52,jamilsmith
52,3l3dsfjvrx
6,logo
10,manishte
5,thsywa9uub
1,surgin
34,hasan
144,feds
5,jonesyfiona
3,carolina
10,includes
8,gokulmission
1,becomes
10,amulcoop
3,drtaban
52,cmpvrponkd
2,misremembering
52,ftjum9qasi
2,lizneedhamstar
5,ubiquitous
0,veterans
6,9962
3,nonsense
0,syringe
5,theautismdad
0,rbejain
52,lv1gmvnpbx
0,ditabe
16,men
1,louis
0,loredan
10,included
16,met
61,releasenewtrainingguidelines
6,4284
52,0cj07et730
3,sinopharm
0,iansams
5,vaccineswork
3,instagram
10,bullshit
0,woudnt
8,blaiklockbp
5,lso07ivwle
8,germans4brexit
5,jbenmenachem
52,zlxwkqeqtj
2,ucpvacations
52,respiratory
3,released
0,august
52,xd5pj6hmjz
6,gyms
3,received
6,mrna
52,suku1xrw6c
52,michaelson
10,menoyawin
5,certificates
0,highest
53,bame
3,receives
1,skerrit
3,suspends
52,e3znajc3mt
1,worlds
5,ashishkjha
6,mia
3,kenmiller
6,mid
16,scam
6,scal
52,tanzanias
1,shares
8,wbbaskerville
53,mil
6,1st
6,min
10,benldnurse
5,oxiwooxyaf
52,rkqhgra3ax
3,supports
6,twen
34,workers
52,vicgoddard
3,jeremyhume
52,y247muorej
52,bloodstream
53,stat
8,brookemiccio
6,bans
6,mans
5,trumpbegged
34,polio
5,yahuhgz6yf
5,2wnvzltpas
33,buddhad55857993
52,zioekp86zb
1,nilikm
8,isxa0declared
10,hv21rvymti
6,pharma
34,experts
1,funder
1,rebutt
3,protects
6,mkb
3,s44dcba
0,106367
1,forced
1,numbers
6,moeti
5,h4q5jojsgq
3,swiftly
6,arent
8,itsjustdave
0,funded
1,pfizers
52,california
21,govrondesantis
3,trudeaus
0,fahadmh
10,aaeayr2qpi
21,guitarplayernow
21,alisonmpeacock
0,000005
8,craziestlazy
16,felt
3,invited
6,wont
10,achieving
21,bhupendrachaube
1,b1128
0,cookes
1,forces
0,nicola
16,fema
1,secured
0,tuanzy
52,vetxayzqek
0,internet
10,ikscheeti
52,p3zqwsvmr1
1,needed
1,admin
5,prwvuqta9f
52,ioeeyvpxhh
10,sawaayama
1,vruenj
1,leaing
69,501yv2
0,romana
52,activists
21,nonstandardrep
3,lewisiwu
3,releasin
52,hgangwtgvm
3,winning
5,3tmds7lzwy
52,malsaafin
5,hellonolive
3,britney
16,bart
6,cells
2,votenickmoutos
52,joemartin66
0,ireland
0,auspol
0,shutti
0,claimed
52,tuggzyofb
0,movies
2,john43120139
6,vac
5,9bslbkac6a
52,gavinnewsom
10,workforce
1,lisah
3,profits
144,worl
0,scritch
53,matt
8,rememberedgod
6,vax
5,qhq3d76fc3
52,hfx2ylswrs
5,uuyli5vz1q
1,delays
52,jrmulaudzi
5,eovcphtahk
5,registration
1,qanda
5,xa0requests
1,14270
2,liberalslayerr
52,republican
21,davidscullion
52,benkesslen
6,essere
52,oyebiwpaux
0,rushed
52,nted3hjndx
3,believed
52,ezama2rr3x
1,europe
5,mdq5jagnvy
3,facebook
6,aged
1,dases
6,carers
33,christinehavill
0,indias
52,juhiesingh
34,21wire
6,ages
69,indian
10,zaffarnama
52,hospitals
39,breaking911
3,injuries
16,msm
3,fertility
1,e484k
2,thezaiduleaks
1,cigna
8,stanfordchemh
5,thpob1douf
10,expecting
5,chypcw4qza
0,failed
0,incomin
0,4000sq
21,relentlessbored
8,davebautista
5,covidwankers
5,sdaxxu72b2
3,syringes
5,5yjpx3tckl
52,truthsayer
144,seems
1,rodham
5,lwdhphdn5r
16,mum
6,345am
39,geoffreyyork
2,balchinimelda
10,zingiswa
1,talks
2,anjanaommodi5
10,dylanbyers
1,68053
21,khushboosayys
6,spent
6,cmon
10,shipments
5,ineffective
8,xa0campaigns
52,o4rru5ch1d
52,samepeople
5,pradavante
10,cumbriats
6,jabs
28,laurenboebert
3,providers
1,hands
3,allowed
2,fergieajenkins
0,legalism
10,hiiipowers
52,ebonyteach
2,itstherealdeej
2,silvestercliff
0,liberals
0,rodddp
69,moving
5,nb8bwdcxww
3,sabcnews
0,israels
6,boris
0,israeli
5,iiny0bupp6
10,aschapire
10,happening
33,hillarywarnedus
5,tlovechild2
52,j8lselptdp
52,ntximjzztz
52,joiirnh2z3
2,krishnaveera10
3,wouldnt
5,1vw2chtcz8
52,c8dhkpdj6m
3,shownus
81,wikipedia
1,agreed
10,rosaline
0,website
10,subramanya
10,trinamool
3,pushing
5,jyotirmaybjp
3,zerocovid
33,recallgavin2020
52,eagyezk6t4
52,addressing
0,drmadej
3,novavax
6,ohio
10,anonsevere
1,whats
21,priyapyadav18
52,roarquette
0,peoples
33,washingtonpost
0,sna0oa
1,biofarm
1,wrote
52,ctsrgjlnsi
1,pinup
0,cnapan
6,tests
0,canada
16,ema
6,http
6,mbau
0,slaped
5,centralvista
6,10th
1,roles
10,olwe2lesh
10,hillemans
2,donaldjtrumpjr
8,govrickettss
5,hijade2madre
1,gates
5,drkateflavs
6,voi
2,ideserveabells
5,careopinion
6,von
52,capitalism
3,laoneill
1,lines
0,drtedros
1,fails
8,thatfckeryote
0,memphis
5,lxc5usv23c
0,sideman
1,42419
33,foxholemedicine
10,naj3nr4m7e
5,handofglory
52,mek4ljuj4l
3,migrants
3,visited
81,facebooks
0,happens
1,tries
3,wanting
0,101030
0,called
53,told
81,shouldnt
10,manitoba
5,fkjp5qwzaj
3,islamism
5,kathrynvarn
10,onhismark
0,rolled
52,djairugeria
2,steeezuschrist
0,crosser
6,turns
1,tried
52,h7soim8whr
52,aartitikoo
6,nah
3,outbreak
6,5cfem
3,keluyuran
0,idiots
52,thousands
10,programmea
6,400
33,28000xa0students
3,pertinent
52,3bcele43u3
10,sputnikv
10,zwebrifyug
0,jhelmuth
52,paulkellam2
3,profrwin
3,optimism
3,bbcworld
5,ooiaujxgcc
1,asked
21,scottmorrisonmp
0,rights
52,eventbrites
5,kn9zauou5q
5,zy4a7bizxo
8,manufactured
10,deployment
0,colind
1,bihar
2,immunologist
1,stores
52,qcvpymvxgc
5,miggsboson
1,techno
6,2nd
21,glenysinfexion
8,nightsticks
3,beefcake
5,lg7xyjz8t6
2,voteforvaccine
1,10000
3,urgently
1,13993
8,monaeltahawy
52,francisco
1,tucker
81,pmoindia
6,vui
10,mohitksr
33,saysvaccination
52,deprivation
1,links
52,kjqpqgezlq
8,toffeechuchu
16,nex
6,took
1,elredk
3,stadiums
5,kcisqosfxv
0,stealin
6,tony
5,2ndvaccine
53,nfl
1,45533
5,jnthyavqxh
144,eus
6,cnbc
3,deloitte
3,cornwall
52,tpw2mjynu8
52,nygovcuomo
52,obrvufeiu3
3,reaching
0,pheonix
5,khattak653
34,chose
34,harder
8,michellerempel
34,rates
52,q2hwwdmu0p
52,prioritize
21,rossmckenzieag
1,risks
5,imgrandsure
3,freezing
52,ichadhaari
6,nhs
0,terzulum2
10,benshapiro
1,queens
5,cyberbully92
33,bogochisaacxa0says
5,gbd9fhjp6q
10,elintnews
5,vqxokzbahv
52,lvgriyqg4r
21,oniblackstock
1,rabiu
3,johnson
6,nih
0,decided
0,skills
52,companies
0,librals
5,matthew4trump
3,locally
52,q6r1jynreu
0,builds
0,mabuti
0,zealand
16,subm
0,redcar51
52,h4yenn2kzd
2,scotttaylortv
3,coronawa
10,countries
0,brooks
0,wanted
16,tory
52,wallposter
52,supplying
1,yatras
6,iowa
6,feels
6,serres
8,keelyflaherty
8,georgenhammond
3,students
52,m7v0kymkzw
5,journalists
5,ccvgldkhyx
52,vppresssec
6,b117
0,insane
52,nhsengland
8,expectations
1,centres
6,appt
52,arsenalmoh8
52,9ftdxex2y9
10,bhaksala
69,carlson
3,recovered
52,paulblezard
5,cfhk89itzd
0,nypost
5,xypcn0v3k4
2,anandmahindra
10,supported
52,kqndew9djn
0,florida
52,breenewsome
0,remains
0,madsen
3,arriving
6,no6
0,jclouw
52,pvbglfwlml
10,9p5eqhz6m2
2,drdavidsamadi
3,euronews
0,sharing
33,afieldcnnxa0reports
3,lputsuy
1,50000
1,reopen
1,hisham
81,fatemperor
0,196125
3,classen
52,ghanibewdi
3,affluent
53,non
5,keshawnrants
3,capretta
52,supporting
34,lived
3,fmwales
52,wisconsin
1,sambi
5,6fiza7b79c
6,was
5,e29chvckui
0,itvnews
53,grew
16,npr
10,shortages
1,israel
69,african
69,africas
3,riffs33
6,greg
61,u000e0067u000e0062u000e0073u000e0063u000e0074u000e007f
69,discard
10,hariaisfc
10,dcprotest
10,jeffmason1
8,eligibility
0,charles
52,6esjihbgby
0,issues
52,k88uryxspc
2,chiarazambrano
0,grandma
0,miotei
52,struggling
0,issued
0,exhibi
10,dashboard
1,livel
34,lives
52,buttpraxis
2,misinformation
52,ltxmcruauu
8,raffensperger
0,jobrant
10,qzodea7rqd
1,lowest
6,fbn
5,tb6dtgo2wt
3,determined
1,didnt
52,abfrancois
52,idzmcdmrun
5,prioritized
5,zv5i8ynfey
10,ngznh77rrm
3,piercings
10,eywmreyrlj
53,cp24
81,districts
1,irish
10,microchip
52,rightnadim
0,commons
10,receiving
3,couldnt
6,nsw
6,mahim
52,vasbalaji
16,wed
6,older
10,psymonjet
3,relieved
10,citifield
3,masking
6,fda
5,hayleymartin
16,heres
39,astrazeneca
3,happened
1,behold
16,37pm
1,levels
33,covid19vaccine
0,charlie
16,feb
3,booking
2,pharmaceutical
53,dick
52,2ciqb2m08h
16,fed
52,ydfbsefoiv
10,208edxmkfz
6,p95
5,gimx0uoqpv
1,looks
8,airforceseema
52,realtina40
5,cusx2wugyy
52,mspilcim2u
0,letting
52,journodale
10,ftmusedumz
52,quidangen
5,ankitabnsl
1,41983
5,bmbxhtqbfs
3,reshapes
34,opened
0,decadon
0,righters
8,areeshjacobs
10,produced
8,undocumented
0,effects
0,cdcgov
10,drmwarner
5,explaining
1,newsmax
52,geqblqbonn
1,frsvf
81,globally
6,died
52,jacket1962
16,uber
1,vacci
8,intelligible
5,itxw2o5pi0
69,trudeau
52,gksxqbamzl
52,fozmeadows
5,9vloyjdwgp
1,maladm
6,wil
6,dies
52,i33kjyrs6i
3,designed
3,zieb1234
52,rei1000000
52,monophile
8,yarramanbully
61,israelivaccinationaparthied
1,73537
6,wit
10,anonmetpc
5,tyviytd4ir
39,ericgarland
52,recommended
5,qpjyvvg6el
0,restorin
52,xm1pqqrbgy
1,matters
6,defame
6,nyc
6,uses
52,briefscott
1,denied
6,nyt
6,nys
0,assures
8,incompetence
52,nn5717eouh
10,rejoinder
1,deaths
10,promoting
3,employers
52,kpc5gaourg
6,ramp
8,murjanirawls
6,1351
10,brouhaha
0,mareq16
0,turning
10,partnering
3,looking
6,formed
3,moscone
6,whos
39,mmodiba10
0,javits
8,vdombrovskis
0,vaccin
8,kwanwillsen
52,eliedolgin
0,systems
6,btec
3,enraging
8,2seekergeorge
0,keeping
34,18000
8,ingridbergman1
3,lab1qwl
1,heartbe
21,apartheidstate
2,jarogiesbrecht
6,flu
52,iamichaelt
0,ameeeen
2,thisisourshot
0,ambula
53,11th
81,dominica
0,admits
5,xcpbdw4bnb
10,fosterhood
1,sites
144,ford
5,sunilmath83
2,limitlessjest
1,txsfrg
16,gary
10,mipcczwo
53,won
0,punishm
69,justin
0,asside
5,antibodies
53,wou
8,beneficiaries
6,needs
52,ggimkexb4b
1,vials
61,baapkokuttanahibolteandhbhakto
5,sak19o2xxb
0,caracas
8,piersmorganget
8,samcoatessky
52,uq8owifqgm
52,ymj3ra3hz4
21,emeraldrobinson
52,6op1xr3ppx
5,vyqoj3v7vu
8,lauriegarrett
52,mountains
0,helion9
1,domes
52,only1nielo
5,kailashkher
52,nqqyd25mmm
10,mistakes
1,india
10,watching
6,fox
5,sammcaleese
16,alert
69,teachers
1,mayora
5,6hcpznnyts
0,confirms
0,claries
3,spanish
2,rishavpandey4
6,elon
6,0084
6,0085
52,mdvxue3ysz
53,500
21,sailorrooscout
8,inquestioner
21,susannareid100
52,exhilarate
3,congress
69,poland
81,canadian
0,delayed
8,zalisteggall
52,0dfmy47mqd
6,wsj
52,6mp0m70s5k
5,hmllndidz8
52,2ljewftxgz
5,bwppytygwt
1,portal
3,achhedin
1,french
3,advisory
52,commercials
6,wtf
0,talked
8,thequeengeek
5,1s9w3alvgb
53,gave
3,covaxin
52,sekartweets
6,gavi
10,recovering
3,markdice
6,foxb
1,turned
8,scribbleymark
10,zpnexrvx59
3,tuskegee
6,usst
52,4gnfacpvrr
5,yawuu78xyp
10,wcbuecker
5,bnohtusosl
1,meantim
0,sending
52,v0rdtpahu9
0,ottawa
1,sadly
52,modocchio
53,knew
3,mokayah
0,sullen
5,b8npaykfte
2,disabilities
0,places
52,m3s2vdii9m
6,ste71
52,grmmtm3peq
52,awalkerinla
2,polskimexican
3,spaikin
5,fitoopnguv
10,josiensor
5,ftxi508sst
6,ogg
3,suggests
10,15418500
33,mithles49920028
3,daverich1
0,picked
10,lockdown
6,d6op
10,korndiddy
0,webinar
52,thehirohito
33,dallasmcfarlan4
69,months
0,nonnee
5,pmfluw8dvn
144,3rd
33,mlcxa0ashutosh
34,halts
3,thatdue
33,10downingstreet
6,venzq
10,ussnimitz
52,neidbkib1p
5,psliqd1cq3
33,tharoorosauross
2,modernavaccine
5,childrenshd
2,mattsstephens
28,bbcbreakfast
52,reaganworld
21,danielkelly150
5,incompetent
10,dansigner
21,eltonofficial
6,oin
52,semenovaka
6,fxn
21,pastors4txkids
0,allows
52,foien0kkdl
8,alexandrakuri
5,thinkiamsad
8,highwiretalk
1,vyapam
10,families
10,nowooski
0,whilst
2,charlesschwab
52,qymsslfmcq
53,fyi
1,easier
0,alaghs
21,greensofcolour
1,remarks
3,sitting
5,kfq9hibzof
3,dhaggar
8,leahincanada
10,bgibbles
52,4obfmqfgnt
5,p9zk5ufkse
10,registered
39,devisridhar
0,1please
2,professorskill
3,promised
52,adampiercey
3,speaking
81,mugecevik
3,hundreds
1,expiry
3,promises
52,ycjqcujlro
3,breaking
1,gotta
3,diseases
52,pmxa0just
52,vaccinate
52,vaccinati
1,expire
6,viral
52,clfpwfimdi
3,donated
5,chronically
1,minut
1,seniors
5,nzclg2z3z6
144,seen
3,incurabl
0,robsevy
10,deemadigan
0,279647
33,dhrubachoudhur5
5,pvz0vzghsq
10,merchant81
6,smug
1,48682
10,starsxmoon
1,email
3,issuing
8,daviddavismp
0,unions
1,tories
5,utterrubbish
0,started
0,asilwi
5,homosexuals
52,fjyngpqmwq
8,gbdeclaration
3,donates
33,thalasudharshan
6,757f
5,wsdlzksjlu
6,ons
5,wu2xsinpdg
0,buying
2,coronavaccine
81,censorship
33,hospitalizations
3,risking
34,rules
5,gfvz2lgfj3
3,briefing
6,newsom
6,rupert
5,3n0ivvhg7e
0,details
1,bengal
69,mkhize
10,klkc2009
5,minceirbeoir
52,paranjoygt
1,transm
10,ofxa0cepi
3,outreach
5,yct67yd3sj
3,bluntly
10,purchased
52,procurement
0,drgina
52,ucyqouefer
0,miniest
52,suggesting
2,floydshivambu
3,changed
2,kinsellawarren
2,evenannaliese
3,changes
5,sexa0offered
0,expects
10,aebpimxb2g
5,65ido3iiao
3,davidfrum
0,cringe
10,kiuganda
6,lies
52,inialannn
8,borisjohnson
34,b1351
10,mandated
1,cases
0,securing
52,000000003
6,lied
33,graemewhitfield
5,nt4tigypjo
5,e1tivo8zfw
52,4xg3ozruoo
3,anthony
33,politicsovereverything
16,held
0,chains
5,kingtsibeko
3,punstarr
69,dragon
53,april
52,tzmcubrioo
3,closing
10,toxa0pay
0,ontario
52,q2sgurkwxa
3,sarscov2
5,gft2vyk7ql
52,inability
16,teams
10,sluggish
3,churches
5,julesjester
21,richardgrenell
0,indoor
6,syros
1,magda
21,samanthasmimyp
16,dara
52,j0s8ri0w4u
81,peterhotez
0,nonvax
0,girlfri
6,271k
3,cjubaka
33,302forssrculprits
39,ramaphosa
10,h25ahewivm
16,gen
5,1oiv3skgh7
3,wouldve
52,continues
5,3ov4voftni
2,becauseflorida
1,alway
5,camw5ss5bu
1,28209
0,forcing
5,h6vxhah9th
0,611000
52,govparsonmo
6,2738
5,tjtlzapvgh
144,thru
10,addresses
5,4twaksiduz
0,5people
52,1olu2krvta
1,rm354
52,hondanhon
8,consequences
33,ronanburtenshaw
5,xffqp53kkl
3,quadrupl
0,nytimes
8,gasecofstate
52,fordnation
3,r4today
0,skynews
16,sent
3,modernatx
0,ending
0,efforts
52,pzarp73xzz
81,ajenglish
21,slamsxa0pfizer
6,loews
5,clinically
3,youtube
52,narendramodi
52,contacted
53,aint
52,challenges
3,rejected
5,pjk9v9qycz
52,cvnpbuezug
5,pw63h3buk1
8,nancysinatra
10,kwakzzzz
0,foxnews
21,projectlincoln
52,keenwaacai
16,herd
0,mutate
0,stories
8,armymedunion
3,sputnik
52,bwvgzv2mfa
0,groups
2,theblackwendy
10,zuckerberg
10,allowing
2,purposewarrior
52,mh9zyrkesr
0,tuesday
52,b7ddfelsy3
2,covidvaccine
6,scams
16,york
5,mrtommyland
10,babubasu
52,locations
1,rajan
6,dauk
3,magkano
16,german
2,dougstanhope
3,buagroup
1,moderna
52,gtqvlcrvlb
0,dashin
39,xywolgxgct
8,palestinians
1,rides
52,ricksmoove
1,begins
52,gfvzwlpmgp
10,protected
0,wasted
6,youd
3,iansalim
5,nachotrades
5,wolfblitzer
6,baker
1,chios
81,smallpox
2,sharadtiwarii
10,volunteers
52,kdcw7ktrtg
0,500000
6,covi
0,replies
0,niacnn
10,educators
52,edbcollie
3,hollowe
1,kylie
0,yashar
5,euvq990zsa
3,talking
6,z1d
5,marsstarmind
69,booster
6,youre
10,kxergszikz
0,arrived
5,mikegrunwald
3,southea
10,therecount
0,lights
10,editorial
52,3lamwxhmgr
10,tattooed
10,4ixt8sw4
5,staffplease
6,r105
3,americans
0,bbcnews
5,jasminarmy23
16,vaers
1,pfizer
6,days
3,timeline
5,khulaniqoma
1,faces
6,god
21,houstonhealths
1,reports
6,arfa
33,isawthesethings
3,hellocvh
6,gop
1,0230am
5,5gnh3yyyuh
0,modernas
6,got
6,gov
3,amounts
6,wheres
5,qasimrashid
53,pak
5,contributed
5,vsobzhd0yd
3,tracing
3,shipment
1,shtik
21,dontsmileattee
3,european
5,lg6czbodyr
5,kjd1dqjnlf
21,internationally
53,gps
1,41346
5,msjx1cu6gz
8,brilliantly
10,9irl9omyx4
1,slots
52,llxuuzcc1m
1,erased
39,diazbriseno
5,zzv8qy2s8y
6,600
1,claims
1,folks
52,8j9gumcxgt
2,grhutchinson
1,chile
5,jpyyxaw6ei
0,jbouie
52,kdawfmepv7
