ClusterId,Term
9,mrna
11,suku1xrw6c
30,independentsage
3,certificates
6,highest
9,bame
22,receives
1,skerrit
22,suspends
11,e3znajc3mt
1,worlds
92,ashishkjha
9,mid
13,scam
1,shares
9,mil
9,1st
9,min
7,reutershealth
1,greece
22,supports
0,bbgrichie
9,twen
1,workers
27,cuts
11,vicgoddard
92,jameshamblin
22,jeremyhume
11,y247muorej
9,stat
17,turnbullwhitby
9,bans
9,mans
7,brookemiccio
3,trumpbegged
1,polio
3,yahuhgz6yf
22,releases
113,nilikm
7,isxa0declared
0,hv21rvymti
1,holds
27,pharma
1,experts
9,seeks
113,funder
22,protects
9,mkb
22,s44dcba
6,106367
1,forced
113,numbers
9,moeti
9,specs
22,swiftly
27,arent
6,funded
1,pfizers
11,california
17,govrondesantis
4,trudeaus
6,fahadmh
17,alisonmpeacock
0,dropping
7,craziestlazy
53,felt
22,invited
9,wont
0,achieving
17,bhupendrachaube
6,cookes
1,forces
28,nicola
53,fema
1,secured
6,tuanzy
6,internet
11,vetxayzqek
6,residen
11,p3zqwsvmr1
1,needed
17,financialtimes
1,admin
113,polls
3,prwvuqta9f
11,ioeeyvpxhh
0,sawaayama
9,peopl
1,vruenj
6,501yv2
1,leaing
22,rampant
11,hgangwtgvm
22,winning
11,malsaafin
22,britney
13,bart
7,jollenelevid
27,cells
11,joemartin66
53,marg
1,vaxart
6,ireland
1,anand
6,auspol
17,repthomasmassie
6,claimed
11,profiting
6,thetimes
3,logistical
6,movies
70,john43120139
9,vac
11,gavinnewsom
0,workforce
22,profits
53,worl
70,getvaccinated
6,scritch
27,matt
7,rememberedgod
9,vax
9,mps
22,knowing
1,delays
3,uuyli5vz1q
11,jrmulaudzi
3,registration
1,qanda
6,stated
3,xa0requests
53,eac
11,republican
17,davidscullion
11,benkesslen
22,throwing
11,oyebiwpaux
22,believes
6,rushed
22,believed
11,nted3hjndx
11,ezama2rr3x
1,europe
3,mdq5jagnvy
22,facebook
9,aged
22,genocide
70,immunisation
27,carers
27,sends
6,indias
6,exists
9,ages
28,indian
11,hospitals
3,breaking911
22,injuries
13,msm
6,prepared
22,fertility
113,e484k
70,thezaiduleaks
70,clarecraigpath
113,goddam
0,expecting
6,failed
3,sdaxxu72b2
22,syringes
53,seems
1,rodham
3,lwdhphdn5r
13,mum
30,congratulations
22,deployed
6,latimes
3,geoffreyyork
70,balchinimelda
1,talks
113,craig
70,anjanaommodi5
0,dylanbyers
9,spent
6,stephen
0,shipments
11,attacking
3,ineffective
6,stolen
11,o4rru5ch1d
11,samepeople
22,mojos55
9,jabs
25,laurenboebert
22,providers
1,hands
1,saved
22,allowed
70,fergieajenkins
0,hiiipowers
22,ignoring
11,ebonyteach
70,silvestercliff
30,celliottability
11,auschwitz
6,liberals
6,moving
6,dealing
22,sabcnews
113,vietnam
22,inspired
6,israels
9,boris
6,israeli
0,happening
6,unused
30,hillarywarnedus
3,tlovechild2
11,j8lselptdp
11,ntximjzztz
11,joiirnh2z3
22,wouldnt
11,bettemidler
3,1vw2chtcz8
11,c8dhkpdj6m
22,shownus
22,inmates
0,wikipedia
1,agreed
0,rosaline
6,website
22,failures
22,pushing
4,zerocovid
30,recallgavin2020
11,eagyezk6t4
0,communism
11,20million
11,addressing
6,drmadej
1,notes
4,novavax
9,ohio
1,whats
17,priyapyadav18
6,peoples
30,washingtonpost
1,starmer
0,anacabrera
7,tuckercarlson
1,wrote
1,pinup
9,tests
6,canada
13,ema
9,http
28,coleman
3,centralvista
1,roles
0,olwe2lesh
0,hillemans
70,donaldjtrumpjr
7,govrickettss
1,gates
70,michellesimson
3,drkateflavs
9,voi
70,ideserveabells
9,von
11,capitalism
1,lines
6,drtedros
1,fails
6,memphis
70,capabilities
30,leaveeuofficial
3,lxc5usv23c
6,sideman
1,42419
1,corbyn
3,handofglory
11,mek4ljuj4l
22,migrants
22,visited
22,achieved
22,detected
6,happens
1,tries
22,wanting
6,called
9,told
0,shouldnt
0,manitoba
13,eos
22,islamism
3,kathrynvarn
0,onhismark
6,rolled
22,investors
9,turns
22,utobian
11,responding
1,tried
11,h7soim8whr
11,aartitikoo
9,nah
4,outbreak
9,5cfem
22,keluyuran
6,idiots
11,merry123459
113,news24
11,thousands
1,wanna
9,400
30,28000xa0students
0,sputnikv
1,1000s
0,zwebrifyug
11,paulkellam2
22,optimism
22,profrwin
7,harriszainul
4,bbcworld
3,ooiaujxgcc
1,asked
17,scottmorrisonmp
6,rights
3,kn9zauou5q
7,manufactured
9,keyes
0,deployment
1,bihar
70,immunologist
1,stores
9,2nd
7,nightsticks
22,beefcake
70,voteforvaccine
1,10000
22,urgently
1,13993
7,monaeltahawy
11,francisco
13,cent
1,tucker
0,pmoindia
0,mohitksr
30,saysvaccination
1,links
7,toffeechuchu
13,nex
9,took
0,catching
22,stadiums
3,kcisqosfxv
17,pierrepoilievre
28,stealin
9,tony
13,eua
9,nfl
11,outnumbered
3,jnthyavqxh
13,eus
9,cnbc
22,deloitte
22,cornwall
11,nygovcuomo
11,tpw2mjynu8
11,obrvufeiu3
22,reaching
6,pheonix
92,jamesdoleman
70,oxfordvaccine
13,eve
1,chose
1,golde
113,harder
25,michellerempel
1,rates
1,autism
11,prioritize
17,rossmckenzieag
113,risks
3,imgrandsure
22,freezing
11,ichadhaari
9,nhs
11,interfacing
0,benshapiro
1,axios
70,armstrongdrew
1,queens
3,vqxokzbahv
17,oniblackstock
22,johnson
9,nih
6,decided
6,skills
11,companies
22,locally
3,matthew4trump
6,builds
6,mabuti
6,zealand
13,subm
11,h4yenn2kzd
0,countries
9,hubs
13,tory
28,wanted
11,supplying
9,iowa
9,feels
11,derbychrisw
7,keelyflaherty
7,georgenhammond
17,chrisvanderveen
22,students
3,clydehaberman
9,appe
3,journalists
7,bobscartoons
9,b117
6,insane
11,nhsengland
25,expectations
1,centres
9,appt
11,arsenalmoh8
6,poison
11,9ftdxex2y9
0,bhaksala
22,recovered
6,carlson
6,nypost
33,anandmahindra
0,supported
6,florida
11,breenewsome
0,documents
0,genuinely
6,remains
22,arriving
13,piers
6,houses
6,jclouw
11,pvbglfwlml
0,9p5eqhz6m2
22,sovereign
33,drdavidsamadi
27,superb
22,bloomberg
22,euronews
28,sharing
0,destroying
30,afieldcnnxa0reports
22,lputsuy
1,50000
0,ignorance
1,reopen
9,leads
7,embarrassing
1,hisham
0,fatemperor
11,involving
6,196125
22,classen
22,classes
9,non
1,drops
3,keshawnrants
11,supporting
1,lived
22,fmwales
11,wisconsin
6,severity
0,thoughts
9,was
3,e29chvckui
6,itvnews
13,npr
0,shortages
1,israel
6,african
28,africas
22,riffs33
9,greg
61,u000e0067u000e0062u000e0073u000e0063u000e0074u000e007f
28,discard
0,hariaisfc
7,eligibility
6,charles
6,issues
0,excluded
70,chiarazambrano
6,grandma
1,stuck
11,struggling
6,issued
6,exhibi
0,dashboard
1,lives
11,buttpraxis
70,misinformation
6,depends
7,raffensperger
0,qzodea7rqd
1,lowest
9,fbn
3,tb6dtgo2wt
22,determined
1,didnt
11,abfrancois
11,idzmcdmrun
3,prioritized
22,hoarding
0,ngznh77rrm
22,piercings
9,cp24
9,elde
4,bigpharma
1,irish
0,districts
0,microchip
11,rightnadim
6,commons
0,receiving
4,couldnt
9,nsw
9,mahim
11,vasbalaji
13,wee
13,wed
9,older
22,relieved
0,citifield
9,fda
4,masking
13,heres
3,astrazeneca
22,happened
1,behold
13,37pm
9,heads
1,levels
30,covid19vaccine
6,charlie
13,feb
70,pharmaceutical
22,booking
9,dick
13,fed
9,p95
3,gimx0uoqpv
1,looks
11,realtina40
0,presented
3,cusx2wugyy
11,mspilcim2u
6,letting
11,journodale
3,ankitabnsl
1,41983
22,reshapes
113,opened
6,decadon
6,righters
7,areeshjacobs
0,produced
25,undocumented
6,effects
9,ffs
6,cdcgov
3,explaining
1,newsmax
70,friendeden100
11,fightback
0,globally
6,deserves
9,died
113,everyon
1,vacci
7,intelligible
3,itxw2o5pi0
6,trudeau
1,maladm
1,david
9,wil
9,dies
22,designed
11,vinguptamd
1,73537
27,wit
6,ingraham
0,anonmetpc
11,recommended
3,qpjyvvg6el
6,restorin
113,matters
9,nyc
27,uses
11,briefscott
1,denied
0,politico
7,katiepavlich
9,nyt
9,nys
113,voted
6,losing
7,incompetence
6,warfare
0,rejoinder
113,deaths
22,employers
0,promoting
6,urging
9,ramp
9,1351
0,brouhaha
1,thirds
28,turning
11,scottories
0,partnering
9,drene
22,looking
22,moscone
27,whos
11,mmodiba10
6,javits
6,vaccin
6,systems
9,btec
22,enraging
7,2seekergeorge
6,keeping
1,18000
22,lab1qwl
28,quicker
1,heartbe
17,apartheidstate
70,jarogiesbrecht
27,gaps
9,flu
6,deleted
3,stephenking
1,hadnt
6,ameeeen
70,thisisourshot
33,kanchangupta
6,ambula
9,11th
0,dominica
6,admits
3,xcpbdw4bnb
0,fosterhood
1,sites
53,ford
9,girls
3,sunilmath83
17,zaidzamanhamid
13,gary
13,kent
22,attacks
9,won
28,justin
3,antibodies
13,wor
11,celebrating
7,beneficiaries
9,needs
11,ggimkexb4b
1,vials
61,baapkokuttanahibolteandhbhakto
17,virusesimmunity
4,rihanna
17,drharshvardhan
7,piersmorganget
11,uq8owifqgm
11,ymj3ra3hz4
11,6op1xr3ppx
3,vyqoj3v7vu
7,lauriegarrett
11,mountains
13,tears
1,domes
11,only1nielo
3,kailashkher
3,gillpringle
0,mistakes
113,india
0,watching
27,fox
13,alert
6,teachers
1,mayora
3,6hcpznnyts
6,confirms
70,highlighting
4,spanish
70,rishavpandey4
9,elon
9,0085
13,kept
0,thelancet
11,mdvxue3ysz
9,rash
27,500
9,501
27,obi
17,sailorrooscout
17,susannareid100
22,congress
6,poland
0,canadian
6,delayed
27,wsj
33,authorization
70,relationships
6,appeared
113,portal
1,french
9,pubs
13,fro
22,advisory
9,wtf
28,talked
6,malign
7,thequeengeek
3,1s9w3alvgb
9,50s
9,gave
22,covaxin
9,gavi
0,recovering
22,markdice
1,turned
22,tuskegee
0,wcbuecker
3,bnohtusosl
6,ursula
1,meantim
6,sending
6,ottawa
1,sadly
9,knew
1,katie
6,places
70,disabilities
9,541
9,ste71
70,polskimexican
11,andrewyang
22,spaikin
3,fitoopnguv
3,ftxi508sst
6,photos
9,ogg
22,suggests
0,15418500
6,picked
0,lockdown
6,locked
6,webinar
0,tanzania
30,dallasmcfarlan4
6,months
13,3rd
6,nonnee
30,mlcxa0ashutosh
6,amazon
1,halts
30,10downingstreet
22,rushing
22,worrisome
0,outbreaks
3,psliqd1cq3
92,childrenshd
7,bbcbreakfast
3,incompetent
17,eltonofficial
3,stevebakerhw
9,elders
9,oin
11,semenovaka
7,natesilver538
3,leslynlewis
11,allocated
17,pastors4txkids
6,allows
11,foien0kkdl
1,sports
0,unfilled
70,campbellclaret
7,alexandrakuri
7,highwiretalk
0,families
1,vyapam
0,nowooski
28,whilst
70,charlesschwab
11,qymsslfmcq
9,fyi
1,easier
27,merkel
22,sitting
1,remarks
3,kfq9hibzof
22,dhaggar
7,leahincanada
70,disqualified
0,bgibbles
11,4obfmqfgnt
3,p9zk5ufkse
0,registered
11,devisridhar
6,1please
22,promised
70,disqualifies
17,covidvaccines
22,speaking
11,adampiercey
0,mugecevik
11,connaught
22,hundreds
1,expiry
22,promises
11,ycjqcujlro
22,breaking
1,gotta
22,diseases
11,pmxa0just
22,lagging
11,vaccinate
11,vaccinati
1,expire
9,viral
6,mutant
11,clfpwfimdi
22,donated
3,chronically
1,minut
22,checking
0,discovered
7,bbcpolitics
1,seniors
9,omg
3,nzclg2z3z6
3,meidastouch
13,seen
22,incurabl
6,robsevy
27,kp24
0,merchant81
9,smug
113,vector
4,caution
1,email
3,incarcerated
22,exported
7,daviddavismp
28,unions
1,tories
9,xa0
28,started
9,onl
7,gbdeclaration
22,donates
9,ont
27,ons
3,wsdlzksjlu
3,wu2xsinpdg
6,buying
70,coronavaccine
0,censorship
30,hospitalizations
1,joins
22,risking
1,rules
3,gfvz2lgfj3
22,briefing
9,newsom
30,kaitlancollins
9,rupert
6,details
3,3n0ivvhg7e
1,bengal
27,aids
9,serbia
6,mkhize
6,treated
11,paranjoygt
113,transm
4,outreach
3,yct67yd3sj
0,purchased
13,sees
11,procurement
11,protesting
6,drgina
11,ucyqouefer
9,yearly
11,suggesting
22,changed
70,floydshivambu
70,kinsellawarren
0,populace
22,changes
3,sexa0offered
3,frustrating
6,expects
0,aebpimxb2g
22,davidfrum
6,cringe
9,lies
11,inialannn
7,borisjohnson
3,inoculated
1,b1351
27,oxfam
1,cases
0,afrodykee
6,securing
11,drleanawen
9,lied
3,nt4tigypjo
3,e1tivo8zfw
22,anthony
13,held
6,chains
3,kingtsibeko
22,punstarr
9,april
6,troops
11,tzmcubrioo
22,closing
6,ontario
3,positivity
11,q2sgurkwxa
4,sarscov2
3,boondoggle
27,cont
3,gft2vyk7ql
11,inability
13,teams
9,makers
0,sluggish
7,gregabbotttx
22,churches
3,julesjester
17,richardgrenell
6,indoor
9,syros
17,samanthasmimyp
53,pharm
30,donnellystephen
9,cops
0,peterhotez
11,j0s8ri0w4u
9,nope
3,precautions
6,debacle
30,302forssrculprits
1,tools
53,gen
11,ramaphosa
0,h25ahewivm
22,wouldve
11,continues
3,3ov4voftni
30,bbcscotlandnews
113,barber
1,alway
3,camw5ss5bu
9,puts
6,forcing
1,kabul
3,h6vxhah9th
6,611000
1,ended
11,govparsonmo
9,2738
13,thru
6,dallas
0,addresses
1,pande
6,5people
9,blog
11,1olu2krvta
7,distributing
7,consequences
30,ronanburtenshaw
3,xffqp53kkl
6,nytimes
4,nycmayor
7,gasecofstate
11,fordnation
6,skynews
13,sent
22,brussels
22,modernatx
6,ending
6,efforts
70,comorbidities
0,ajenglish
9,loews
3,clinically
1,eminem
22,youtube
11,narendramodi
11,contacted
1,brits
9,aint
11,challenges
22,rejected
11,cvnpbuezug
6,foxnews
17,projectlincoln
22,mulroney
13,herd
6,mutate
113,costs
6,stories
9,aims
13,sept
30,hospitalization
4,sputnik
11,bwvgzv2mfa
6,groups
0,allowing
0,zuckerberg
11,mh9zyrkesr
6,tuesday
70,covidvaccine
27,scams
13,york
3,mrtommyland
11,locations
0,babubasu
1,rajan
22,magkano
13,german
70,dougstanhope
22,buagroup
1,moderna
3,xywolgxgct
25,palestinians
1,rides
1,slower
11,ricksmoove
1,begins
11,gfvzwlpmgp
0,protected
1,slows
6,wasted
9,youd
3,nachotrades
0,smallpox
9,baker
9,coun
1,chios
0,volunteers
22,niles100
11,kdcw7ktrtg
6,500000
9,covi
6,replies
11,outsourced
0,educators
11,edbcollie
9,gmb
22,hollowe
6,arrives
28,yashar
4,talking
9,z1d
3,marsstarmind
6,booster
9,youre
0,kxergszikz
6,arrived
70,19xa0vaccine
0,therecount
6,lights
0,editorial
0,tattooed
0,committed
22,licensed
6,defends
1,faced
22,americans
6,bbcnews
33,kerrydonovanco
13,vaers
1,speaks
1,pfizer
9,days
22,timeline
3,khulaniqoma
1,faces
27,god
22,normality
113,reports
9,arfa
6,zahawi
9,gop
1,0230am
6,modernas
9,got
9,gov
9,wheres
1,selfie
3,qasimrashid
3,contributed
3,vsobzhd0yd
22,tracing
22,shipment
1,shtik
17,dontsmileattee
22,european
3,lg6czbodyr
17,internationally
9,gps
7,brilliantly
1,andrew
0,9irl9omyx4
1,slots
27,labs
92,diazbriseno
3,zzv8qy2s8y
9,600
1,claims
113,folks
33,grhutchinson
1,chile
0,shocking
1,thesnp
11,kdawfmepv7
11,nirzjlvq8c
25,dramirkhangp
9,germany
7,inoculation
11,mothewriter
11,producing
1,ramps
7,sandraweeden
22,hannity
13,pcr
1,brexit
22,darakass
1,vaxxers
3,xkk5a9fhe1
7,johnbarnessf
70,rupasubramanya
1,china
3,fchzldvql2
17,strongerstabler
1,medacs
1,inject
11,factcovid
0,considered
28,american
22,delivered
6,americas
3,outn2a0wkz
28,russia
9,heroes
3,palestinian
3,vslalxtavr
0,greghuntmp
13,peo
1,agearan
1,africa
1,masks
17,hallagullaboy
0,suspended
22,uniting
4,oakland
27,cuomo
11,i3uztlmmbx
0,potshots
22,govinda
11,jeenalgala
6,mondal
11,mehdirhasan
3,meghupdates
11,uk8zpqlm5o
6,monday
6,robust
6,heading
6,bought
1,gonna
22,worrying
11,discussed
6,essexpr
22,denounce
1,names
3,davidkurten
11,ayisebenzi
22,requiring
70,jurgenklopptd
92,kulanicool
3,vufao3w5xu
1,covid
6,mairavz
3,predecessors
6,347000
6,roosev
22,prevents
30,immunocompromised
17,professionally
3,ynjvjstyho
6,earlier
9,65s
1,members
6,356000
9,jcvi
9,lakh
0,counting
9,surge
9,4th
3,5odkuf1xgn
22,affected
9,theyd
9,swab
6,thehill
53,arms
6,october
22,virginia
6,880000
1,shroff
0,disagrees
6,rising
9,5000
0,policies
6,jwynny
28,lancet
3,dz4vnghxl4
1,youve
13,tier
22,intended
33,prisonplanet
6,friday
6,rubina
1,webbhk
30,ssccgl19t2quickresult
22,naijapr
9,pla
1,makar
6,543147
22,liberties
113,afneil
6,myanmar
0,followed
1,sahara
9,omari
28,curevac
9,pls
22,sinovac
0,defeating
22,refusing
22,ardently
6,walmart
13,pelt
7,alexandrameeks
22,kunyiwe
11,sujangogu
6,cbsnews
9,500k
70,helenbranswell
6,premiers
22,botched
27,pms
22,lawrence
6,thinks
1,events
3,discussing
9,began
22,forecast
1,vaxxer
9,musk
6,kennedy
11,mrstache9
7,populations
22,schmmuck
9,pod
6,giving
9,pol
1,facts
22,countrys
6,598389
70,nhsenglandldn
11,impeachment
17,trollfootball
3,faheemyounus
1,gives
1,latest
9,ppe
6,beating
7,politicians
9,ppl
9,yay
6,realise
11,6zwrucy579
17,scottlincicome
1,rempel
30,scottmorrisonmps
0,benstokes
6,needing
9,had
7,conservatives
9,hap
22,scotgov
6,things
11,scheduling
9,has
9,hav
22,dfm2099
9,offers
13,pre
53,peop
11,kajukatli
1,batch
9,zweli
30,indianaxa0have
7,politicsreid
22,cacovid
1,checks
22,playing
1,edsbs
0,employees
13,wars
22,updated
6,otoole
13,warp
9,psa
11,chrisgiles
113,const
28,asking
7,complaining
22,updates
3,cqkkof9goa
53,yea
22,stronger
27,ends
1,86205
0,pharmacies
0,zimbabwe
13,yep
11,puyms2ffe2
11,joqlgipmxn
11,mmpadellan
6,clarity
92,globeandmail
9,pub
1,albomp
1,youll
13,hea
13,hed
3,yiqknohot0
0,governments
113,multi
0,stellzpari
22,gehringdc
11,identified
0,fqvxo9if
13,hes
11,authorized
22,options
7,robinhutson
70,advobarryroux
6,having
11,underserved
4,russian
7,saketgokhale
9,iran
11,ogkvewu387
4,russias
9,1500
3,questioning
3,disqualify
0,dubsndoo
22,confirmed
30,aaishadadipatel
11,bucksexton
11,plainjamie
70,advocatemahere
9,ways
70,disinformation
11,confusing
7,deanwinnipeg
6,fiasco
30,covidvaccination
1,suffers
3,beschlossdc
27,vernon
22,eugenics
6,january
9,chat
1,25299
6,heaneyp
3,ayko6xvgu2
11,0ejjusfnis
3,mbqj11jvoi
0,pakistan
9,gcon
22,wondering
22,flatten
0,sh1tshow
11,pessimistic
9,hiv
1,funds
0,britains
22,rollout
6,uptake
70,discriminatory
1,whcos
3,rnksdvgs8g
11,xcrjws8hab
22,canadas
0,talkradio
1,camps
6,ymanie
6,l4leelo
1,tedcruz
17,ajaytiwari1992
6,reveals
9,asap
113,percent
22,september
6,sounds
6,ctvnews
22,induced
3,kendricklamar
