ClusterId,Term
0,tonal
13,caplmoa5ld
13,ninaturner
125,243
4,creating
0,shots
0,distr
17,biotech
6,dollars
17,strains
4,proving
11,does
13,waitingif
14,ezraklein
17,reported
1,prevented
13,coelasquid
13,immigrants
11,cvs
4,empathy
6,refused
4,accused
0,35000
6,cwunews
6,services
6,refuses
13,erinotoole
18,barbarastarrcnn
6,maddow
11,ncoc
4,demanded
3,davidklion
1,mdub2829
11,grrlmd
11,kevin
18,realbillrussell
8,topherspiro46
6,paying
0,leifermd
1,holidays
6,harding
3,volunteering
0,homes
3,x9gfckglzh
0,starts
11,prio
4,acquired
6,tompeck
15,tech
11,26k
33,cyrilramaphosa
0,nurses
13,privileged
13,therealoj32
4,levinepmc
123,erin
11,cards
1,resistant
3,noconversion
4,latinos
11,stark
13,swdbv5irjc
13,xwxt9nmjb6
11,hours
3,bun5zhhh0s
4,tribelaw
18,frankfigliuzzi1
4,advised
6,gulerias
0,klans
6,fallen
11,paid
4,reducing
4,jonfavs
6,twitter
6,measures
0,sweden
11,1970
13,duffasteve
1,gregolear
11,1978
8,lewisgoodall
125,threw
18,ayannapressley
1,georgehahn
11,lnp
3,symptomatic
13,sarahjanet
11,mich
18,covidhungergames
0,dolly
13,betoorourke
6,requires
2,angela
11,lol
4,planned
6,nbcnews
11,anti
4,studyin
4,glasses
125,los
13,congressman
11,uae
13,solidarity
27,contradiction
11,meant
3,hsdf7ouo5h
125,means
15,fury
11,centre
8,pinkwashing
0,blown
11,prof
13,whitehouse
18,nicholasflorko
0,96862
1,launched
0,shows
0,dodger
2,shown
13,disappeared
1,pointing
11,keeps
4,donlew87
6,created
4,minutes
27,pennsylvanias
32,happybirthdaydiljitdosanjh
11,done
11,bihy
3,2rdv483jto
1,residents
11,dont
13,canadians
1,launches
15,tens
3,ketvlincoln
11,mike
13,logistics
11,werent
13,equitable
6,blaming
27,qazifarazahmad
4,intl3e0mg
11,ltc
13,yvyjy042p
8,unbelievable
0,built
1,flagship
6,seeking
4,capitol
18,whcovidresponse
6,further
0,bidens
4,barbados
27,dwuhlfelderlaw
8,jamescleverly
13,highriskca
15,dec
6,mixing
2,hasnt
13,presidents
11,areas
15,del
1,parliament
3,conducting
15,der
0,finds
6,simone
1,davidson
4,chicago
11,cuba
1,accepting
3,disparities
8,rebeccalacey
13,callmewise
13,provinces
13,preventing
0,pex0rtp
2,going
125,prue
1,jeremyfaust
8,beckettunite
13,maselbish2
6,bodies
6,mattmfm
1,walgreens
6,waited
0,whove
8,philadelphia
4,annoyed
1,wednesday
13,sadhgurujv
33,scottgottliebmd
13,kylx0lrhlf
1,apartheid
1,rollouts
4,sturgeon
13,aknjvxvr2l
11,dhs
4,stealing
8,thetorontosun
11,doug
6,taught
4,returning
125,paul
11,did
6,london
2,tweets
13,launching
15,fears
11,dis
1,b52malmet
6,brings
4,passport
6,adding
1,forgotten
4,airlines
11,uks
11,info
6,angeles
4,hancock
4,srana06
1,agreements
11,strap
13,misleading
6,freezer
0,cpchq
0,ckmkb
4,remainer
11,cdcs
1,influenza
4,walensky
1,amateuradam
27,sendavidperdue
1,drericding
11,papers
6,states
6,pcbrynn
2,wasnt
4,podcast
3,disgusting
2,qanon
4,slavitt
6,dwight
1,billions
6,alextomo
2,harris
13,sytynfmufw
6,concerns
4,yangerinc
14,erictopol
1,recommends
4,showing
11,pays
27,vaccinations
27,greenhousenyt
6,helping
72,askanshul
11,devos
3,subfreezing
4,preparati
0,doesnt
72,lockdowns
18,lakesidephyserg
3,apfgplhkgc
1,supplies
11,dna
4,revealed
4,injected
0,lying
18,timrunshismouth
11,420k
6,scalper
6,lapdhq
72,researchers
11,made
0,punts
6,signed
6,demcath
8,channel4news
6,hoping
123,afri
6,unaids
11,jesus
11,siams
1,drzoehyde
0,warned
3,geoffliddy1
11,opens
11,doc
4,messages
4,britsham
125,don
3,privatised
3,dailyexpress
3,i2mjs974oo
11,dos
13,xklbhu0ez1
4,pinellas
6,targets
125,dow
8,coronaslayer
3,aijv9xtun3
27,govmikedewine
125,mak
14,brexiteers
3,kylegriffin1
13,annasoubry
27,brosephstalin
2,knows
3,dailycaller
13,advocates
1,supplied
0,myths
4,everyones
0,deniers
6,todays
1,singapore
8,demigodgeous
11,300
4,websites
2,tambo
15,feet
125,usa
3,prioritised
1,defending
6,nursing
18,khushnumakashm1
3,circulating
13,jamilsmith
1,monopoly
11,logo
13,bipartisan
3,thsywa9uub
0,surgin
2,likes
15,feds
4,carolina
1,includes
11,ideas
8,gokulmission
0,becomes
0,bronx
4,drtaban
13,cmpvrponkd
0,lists
6,millio
1,montgomery
2,parton
11,329
8,dwilliam9940
27,lizneedhamstar
17,veterans
4,blindly
6,threate
3,negotiating
15,med
4,nonsense
4,hugogye
6,syringe
3,theautismdad
13,lv1gmvnpbx
4,reckless
6,ditabe
15,men
18,congressmanraja
0,louis
1,included
15,met
0,nadhim
13,attempting
1,lanabelle
13,0cj07et730
4,sinopharm
13,questioned
6,cahill
15,merck
0,mango
11,lavery
13,nellytells
11,woke
1,bullshit
4,granted
3,lso07ivwle
13,guypbenson
3,jbenmenachem
13,zlxwkqeqtj
27,ucpvacations
4,released
3,disappearing
6,august
4,breached
4,received
11,mrna
13,suku1xrw6c
0,appoi
3,certificates
6,highest
125,bame
4,receives
4,invested
13,e3znajc3mt
3,ashishkjha
0,worlds
11,mid
15,scam
2,shares
125,mil
11,1st
11,min
8,reutershealth
0,greece
1,bbgrichie
4,supports
11,twen
2,workers
11,cuts
3,jameshamblin
27,oflynnsocial
4,jeremyhume
13,y247muorej
11,stat
4,blizzard
13,strategies
11,bans
8,brookemiccio
4,recieved
3,trumpbegged
0,polio
4,releases
13,controlled
8,isxa0declared
1,hv21rvymti
0,holds
11,pharma
2,experts
11,seeks
4,protects
11,mkb
6,106367
0,forced
2,numbers
13,expressing
11,moeti
11,specs
11,arent
6,funded
2,pfizers
18,govrondesantis
13,california
4,trudeaus
1,admitted
27,martindaubney
6,fahadmh
18,alisonmpeacock
1,dropping
15,felt
4,invited
11,wont
6,quinoa
6,monkeys
6,disrupt
18,bhupendrachaube
11,nuts
17,nicola
0,forces
15,fema
0,secured
1,maldives
6,tuanzy
6,internet
13,vetxayzqek
6,residen
13,p3zqwsvmr1
2,needed
1,invoking
15,lord
18,financialtimes
0,admin
13,ioeeyvpxhh
17,stocks
11,peopl
1,sawaayama
0,leaing
4,rampant
13,hgangwtgvm
15,marr
13,malsaafin
8,jollenelevid
125,cells
0,richer
13,sethabramson
13,joemartin66
15,marg
6,ireland
0,heiress
6,auspol
18,repthomasmassie
6,claimed
13,profiting
6,thetimes
3,logistical
11,mon
15,mor
27,john43120139
11,vac
13,gavinnewsom
18,infectedxa0covid
4,profits
27,getvaccinated
11,matt
13,shaunvids
11,vax
11,mps
13,inequality
0,books
4,knowing
0,delays
3,uuyli5vz1q
13,jrmulaudzi
3,registration
6,stated
15,eac
13,republican
18,davidscullion
4,believes
1,brexithome
6,rushed
4,believed
13,nted3hjndx
0,europe
3,mdq5jagnvy
4,facebook
11,aged
27,immunisation
11,carers
13,destructive
4,mohammed
11,sends
11,trvrb
17,indias
17,exists
11,ages
8,chrismegerian
6,indian
72,hospitals
4,injuries
15,msm
6,prepared
0,e484k
33,clarecraigpath
1,streamline
1,expecting
125,49th
6,failed
0,ashis
4,preparing
15,seems
0,rodham
3,lwdhphdn5r
15,mum
18,congratulations
6,latimes
125,nvax
3,geoffreyyork
27,balchinimelda
4,catturd2
0,talks
3,maharashtra
0,craig
27,anjanaommodi5
1,dylanbyers
4,fairness
17,tedlieu
11,spent
6,stephen
14,shipments
6,dolores
13,attacking
11,jack
3,ineffective
27,catharinehoey
6,stolen
125,jabs
8,laurenboebert
0,greene
4,providers
0,hands
2,saved
4,allowed
4,staying
2,fucks
27,fergieajenkins
1,hiiipowers
4,ignoring
13,ebonyteach
27,magnanimously
13,auschwitz
6,liberals
6,moving
6,victims
6,dealing
4,sabcnews
0,vietnam
6,google
4,inspired
6,israels
14,minnesota
11,boris
6,israeli
13,restaurants
1,happening
6,unused
1,morrisons
3,tlovechild2
13,j8lselptdp
6,boston
4,wouldnt
13,bettemidler
13,c8dhkpdj6m
4,shownus
4,inmates
0,agreed
72,sadiqkhan
1,rosaline
6,website
4,failures
4,lijukic
4,pushing
11,1249
4,bologna
13,eagyezk6t4
1,communism
13,20million
13,addressing
0,notes
4,novavax
11,ohio
2,whats
18,priyapyadav18
6,peoples
11,dhhs
18,washingtonpost
0,starmer
18,teddyboylocsin
14,anacabrera
0,wrote
18,mustachetoilet
3,donwinslow
11,tests
6,canada
123,ema
11,http
1,sturgeons
33,taylorinchief
6,coleman
3,centralvista
0,roles
1,hillemans
27,donaldjtrumpjr
8,govrickettss
0,gates
27,michellesimson
27,ideserveabells
0,lined
11,von
4,richards
13,capitalism
0,lines
6,drtedros
0,fails
27,capabilities
18,leaveeuofficial
6,sideman
0,42419
4,lecturing
0,corbyn
4,visited
4,achieved
4,detected
1,attacked
6,happens
0,tries
4,wanting
17,called
11,told
1,shouldnt
15,eos
3,kathrynvarn
1,onhismark
11,3000
6,rolled
11,turns
0,tried
13,h7soim8whr
4,outbreak
11,5cfem
6,idiots
72,merry123459
1,programmes
0,news24
13,thousands
0,wanna
27,therickydavila
4,africans
11,400
18,28000xa0students
14,sputnikv
0,1000s
13,paulkellam2
8,harriszainul
4,bbcworld
3,ooiaujxgcc
2,asked
18,scottmorrisonmp
13,indicates
6,rights
3,kn9zauou5q
8,manufactured
11,keyes
1,deployment
2,stores
27,immunologist
11,2nd
4,boasted
11,40k
27,voteforvaccine
0,10000
4,urgently
0,13993
13,francisco
123,esp
123,cent
1,pmoindia
11,femas
6,whites
0,pages
6,kushner
2,belgium
8,toffeechuchu
11,took
1,catching
4,settings
4,stadiums
8,ingrahamangle
18,pierrepoilievre
11,tony
1,impending
4,statnews
1,5utr95omdk
11,nfl
3,rishibagree
13,outnumbered
123,eus
3,jnthyavqxh
11,cnbc
4,malarkey
4,deloitte
3,radicalize
13,nygovcuomo
13,tpw2mjynu8
4,reaching
6,mabuza
27,oxfordvaccine
15,eve
0,chose
0,golde
2,harder
127,michellerempel
2,rates
2,autism
13,prioritize
18,rossmckenzieag
0,risks
3,imgrandsure
4,inherited
0,martin
11,nhs
13,interfacing
14,benshapiro
0,axios
33,armstrongdrew
3,vqxokzbahv
18,oniblackstock
4,johnson
125,nih
6,decided
72,companies
4,locally
3,matthew4trump
6,mabuti
17,zealand
13,h4yenn2kzd
8,angrystaffer
4,phoning
1,countries
11,hubs
11,hpamv
6,wanted
15,tory
13,supplying
11,iowa
11,feels
13,derbychrisw
8,keelyflaherty
8,georgenhammond
33,chrisvanderveen
4,students
3,clydehaberman
11,appe
54,journalists
11,b117
6,insane
13,nhsengland
0,centres
11,appt
1,vilified
6,jnjnews
4,recovered
6,nypost
3,countenance
1,supported
6,florida
13,breenewsome
1,documents
1,genuinely
4,fpwellman
6,remains
15,piers
1,cambridge
27,dearauntcrabby
4,sovereign
11,leith
11,superb
4,bloomberg
6,sharing
1,destroying
32,afieldcnnxa0reports
1,ignorance
0,reopen
11,leads
8,embarrassing
0,hisham
1,fatemperor
4,janssen
13,involving
11,non
4,pcrclaims
0,drops
6,memorial
13,supporting
0,lived
13,wisconsin
6,severity
6,philly
1,thoughts
2,breaks
11,was
3,e29chvckui
6,itvnews
11,grew
18,adamjohnritchie
15,npr
1,shortages
0,israel
6,african
3,patientsxa0
6,africas
4,riffs33
60,u000e0067u000e0062u000e0073u000e0063u000e0074u000e007f
1,hariaisfc
8,eligibility
0,taxes
8,insurrection
6,issues
1,excluded
13,priorities
27,chiarazambrano
17,grandma
2,stuck
13,struggling
6,issued
6,exhibi
1,dashboard
2,lives
13,buttpraxis
27,misinformation
6,depends
8,raffensperger
4,survived
11,fbi
1,qzodea7rqd
0,lowest
11,fbn
4,mastermind
3,tb6dtgo2wt
0,didnt
3,prioritized
4,hoarding
4,piercings
8,demonstrators
0,irish
4,bigpharma
125,cnni
1,microchip
1,ctbergstrom
27,hospitalized
1,receiving
4,couldnt
11,mahim
15,wee
15,wed
3,alexisverger
15,wef
11,older
27,reicherstephen
4,relieved
11,fda
4,masking
123,heres
13,meganranney
3,astrazeneca
4,happened
18,skyscottbeasley
3,sandieshoes
0,sides
15,37pm
11,heads
60,u000e0067u000e0062u000e0077u000e006cu000e0073u000e007f
3,organizing
0,levels
18,covid19vaccine
15,feb
4,booking
27,pharmaceutical
15,fed
11,p95
2,looks
1,presented
3,cusx2wugyy
13,mspilcim2u
6,letting
0,mused
11,whic
13,journodale
3,ankitabnsl
0,41983
0,opened
6,decadon
6,righters
1,produced
1,taskforce
8,undocumented
15,keen
6,effects
11,ffs
17,cdcgov
3,explaining
27,friendeden100
13,fightback
1,globally
6,deserves
125,died
2,everyon
0,vacci
8,intelligible
3,itxw2o5pi0
6,trudeau
0,david
0,maladm
125,wil
11,dies
72,vinguptamd
4,designed
0,73537
11,wit
6,ingraham
1,lobbying
13,approaches
13,recommended
3,qpjyvvg6el
0,matters
11,nyc
11,uses
13,approached
0,denied
13,briefscott
1,politico
4,untested
127,katiepavlich
125,nyt
11,fil
27,speakingsatan
2,voted
11,nys
32,vaccineforsouthafrica
1,smilegena
6,losing
8,incompetence
6,warfare
0,deaths
1,promoting
4,employers
6,urging
11,ramp
4,hierarchy
4,supremacy
1,sanjukta
11,1351
1,brouhaha
15,keir
0,steven
6,turning
13,scottories
11,drene
4,looking
6,kakape
11,whos
6,ordering
6,vaccin
6,systems
6,sanofi
4,shambles
11,btec
6,keeping
4,novartis
6,quicker
18,apartheidstate
27,jarogiesbrecht
11,gaps
11,flu
3,jamesperloff
6,deleted
3,stephenking
0,hadnt
6,ameeeen
27,thisisourshot
33,kanchangupta
6,clarify
6,admits
1,fosterhood
0,sites
3,seattletimes
15,ford
11,girls
3,sunilmath83
15,terro
18,zaidzamanhamid
3,mahyartousi
123,kent
6,startup
11,won
6,justin
3,antibodies
15,wor
8,beneficiaries
11,needs
4,remainers
2,vials
32,baapkokuttanahibolteandhbhakto
18,virusesimmunity
4,rihanna
33,drharshvardhan
8,piersmorganget
13,uq8owifqgm
13,6op1xr3ppx
3,vyqoj3v7vu
4,4evrmalone
8,lauriegarrett
15,tears
3,kailashkher
3,gillpringle
1,mistakes
18,jhalcrojohnston
2,india
1,watching
11,fox
11,dine
123,alert
6,teachers
3,6hcpznnyts
6,confirms
17,patents
4,spanish
4,governors
27,rishavpandey4
11,elon
11,0085
15,kept
14,thelancet
11,rash
27,martinenserink
125,500
11,obi
33,sailorrooscout
6,placed
4,triggered
4,congress
6,poland
1,canadian
6,delayed
11,wsj
27,authorization
27,relationships
6,appeared
6,unaware
3,bbcbreaking
1,thrasherxy
2,portal
0,french
6,khalid
125,becau
123,fro
4,advisory
11,wtf
17,talked
17,malign
8,thequeengeek
3,distraction
0,acted
11,50s
11,gave
54,laoneill111
11,gavi
11,wider
0,turned
1,wcbuecker
8,condylouise
17,ursula
17,sending
17,ottawa
0,sadly
11,knew
0,katie
3,katewilton1
17,places
27,disabilities
11,541
11,ste71
13,andrewyang
27,thattimwalker
3,fitoopnguv
125,imran
4,montreal
6,photos
4,suggests
1,15418500
6,picked
17,marshal
1,lockdown
6,seattle
0,brian
6,locked
4,followe
17,webinar
14,tanzania
8,joshwingrove
6,months
18,joncoopertweets
123,3rd
6,alabama
4,follows
0,halts
18,10downingstreet
4,rushing
1,outbreaks
4,worrisome
3,psliqd1cq3
3,childrenshd
127,bbcbreakfast
1,terrorists
3,incompetent
13,pbhushan1
11,570
4,kidding
11,oin
8,natesilver538
3,leslynlewis
13,friendlier
1,occupied
13,allocated
8,seruminstindia
6,allows
13,foien0kkdl
0,sports
27,campbellclaret
13,themaxburns
8,highwiretalk
1,families
0,vyapam
6,whilst
27,charlesschwab
13,qymsslfmcq
3,tconnellyrte
11,fyi
2,easier
11,jared
11,merkel
4,sitting
4,dhaggar
8,leahincanada
27,disqualified
1,bgibbles
13,4obfmqfgnt
3,p9zk5ufkse
1,registered
13,devisridhar
13,apologise
4,promised
8,mikeljollett
27,disqualifies
4,senwarren
4,speaking
72,connaught
4,hundreds
4,promises
13,ycjqcujlro
4,breaking
0,gotta
1,voxdotcom
4,diseases
18,bellybeastcuba
4,lagging
13,vaccinate
13,vaccinati
0,expire
2,donors
11,viral
17,mutant
13,clfpwfimdi
4,donated
4,checking
1,discovered
2,joenbc
8,bbcpolitics
2,seniors
11,omg
11,yoga
3,nzclg2z3z6
3,meidastouch
15,seen
4,incurabl
6,robsevy
6,poorest
18,davidjharrisjr
11,kp24
0,vector
4,caution
0,email
4,issuing
3,incarcerated
17,unions
0,tories
11,xa0
17,started
11,onl
1,connected
4,donates
4,femisorry
11,ons
3,wu2xsinpdg
6,buying
27,coronavaccine
18,hospitalizations
0,joins
0,essxs
0,rules
3,gfvz2lgfj3
4,briefing
18,kaitlancollins
1,sanitizer
6,details
11,aids
3,3n0ivvhg7e
125,serbia
6,mkhize
6,treated
0,transm
27,mikegalsworthy
13,chancellor
15,sees
13,procurement
13,protesting
13,ucyqouefer
11,yearly
13,suggesting
4,changed
27,kinsellawarren
1,populace
1,medicines
13,hindsight
4,changes
13,effiedeans
3,frustrating
6,expects
1,aebpimxb2g
11,lies
13,inialannn
8,borisjohnson
3,inoculated
2,b1351
125,oxfam
0,cases
1,afrodykee
6,securing
13,drleanawen
6,storing
11,lied
0,deeper
4,anthony
15,held
3,kingtsibeko
4,punstarr
72,budget2021
6,troops
11,april
4,closing
17,ontario
0,scans
3,positivity
13,q2sgurkwxa
3,frontlines
4,sarscov2
3,boondoggle
11,cons
125,oann
11,comp
123,teams
11,makers
14,sluggish
8,gregabbotttx
3,julesjester
18,richardgrenell
6,indoor
123,pharm
11,cops
1,peterhotez
11,nope
6,debacle
0,tools
54,timfullerton
72,ramaphosa
15,gen
13,continues
3,3ov4voftni
18,bbcscotlandnews
1,fatality
2,barber
13,mentioning
125,puts
6,forcing
0,kabul
11,1400
3,h6vxhah9th
6,611000
0,ended
13,govparsonmo
13,jeremycorbyn
11,2738
15,thru
0,pande
11,blog
8,distributing
1,adenovirus
8,consequences
18,ronanburtenshaw
3,xffqp53kkl
6,nytimes
4,nycmayor
13,fordnation
6,skynews
4,brussels
15,sent
4,modernatx
11,bloc
6,ending
6,efforts
27,comorbidities
1,ajenglish
11,loews
3,clinically
0,eminem
4,youtube
13,narendramodi
13,contacted
0,brits
125,aint
13,challenges
4,rejected
13,cvnpbuezug
27,chefjoseandres
6,foxnews
18,disappointing
2,regimen
4,mulroney
15,herd
6,affairs
6,mutate
0,costs
6,stories
11,aims
15,sept
18,hospitalization
4,sputnik
13,bwvgzv2mfa
17,groups
14,allowing
13,mh9zyrkesr
8,bogochisaac
6,tuesday
27,covidvaccine
11,scams
15,york
3,mrtommyland
13,locations
1,babubasu
0,rajan
4,magkano
123,german
0,moderna
14,pharmacist
127,palestinians
2,slower
0,kettle
2,begins
1,protected
13,gfvzwlpmgp
0,slows
6,wasted
11,youd
3,nachotrades
3,wolfblitzer
1,smallpox
11,baker
11,coun
1,volunteers
4,niles100
32,covidvaccineforpakistan
6,500000
11,covi
1,educators
13,edbcollie
125,gmb
4,hollowe
6,arrives
1,entitled
6,defence
3,iainmartin1
17,yashar
4,talking
3,marsstarmind
6,booster
11,youre
1,kxergszikz
6,arrived
27,19xa0vaccine
13,guantanamo
1,committed
1,hardships
15,sets
11,cows
6,defends
4,americans
6,bbcnews
15,vaers
0,speaks
0,pfizer
11,days
4,timeline
0,faces
11,god
2,reports
11,arfa
6,zahawi
125,goo
11,gop
0,0230am
6,modernas
11,got
11,gov
11,wheres
0,selfie
8,gradydoctor
3,contributed
15,par
4,tracing
4,shipment
0,shtik
18,dontsmileattee
4,european
3,lg6czbodyr
125,gps
0,kellys
0,andrew
6,rivalr
3,candidates
0,slots
11,labs
11,600
0,claims
0,folks
1,shocking
33,grhutchinson
2,thesnp
13,kdawfmepv7
13,nirzjlvq8c
11,germany
4,taxpayers
8,inoculation
0,lipid
13,mothewriter
13,producing
8,sandraweeden
15,pcr
0,brexit
4,darakass
0,vaxxers
33,davidhwarwick
0,alberta
4,colorado
0,china
11,60s
18,strongerstabler
2,inject
11,gsk
13,factcovid
1,considered
6,american
4,delivered
3,uff8o08owy
6,americas
3,outn2a0wkz
6,russia
3,palestinian
14,bbclaurak
1,greghuntmp
123,peo
2,africa
0,masks
125,pfe
1,suspended
14,falkland
4,oakland
11,cuomo
13,i3uztlmmbx
1,potshots
4,govinda
6,mondal
13,uk8zpqlm5o
13,entailing
6,monday
6,robust
0,gonna
4,worrying
17,bought
72,discussed
6,emanews
4,denounce
15,verge
3,davidkurten
1,messenger
4,requiring
4,prisons
27,jurgenklopptd
3,kulanicool
3,vufao3w5xu
0,covid
6,347000
4,prevents
18,immunocompromised
11,pic
27,guyverhofstadt
6,earlier
125,65s
0,members
6,356000
11,jcvi
11,lakh
1,counting
11,surge
125,4th
13,guaranteed
11,snps
4,affected
3,5odkuf1xgn
3,firefighters
0,chick
11,theyd
6,thehill
15,arms
6,october
4,virginia
6,880000
0,shroff
8,charliekirk11
11,5000
6,rising
1,policies
6,jwynny
17,lancet
0,citys
8,accidentally
3,dz4vnghxl4
0,youve
4,intended
33,prisonplanet
6,friday
1,jimjordan
32,ssccgl19t2quickresult
4,naijapr
11,pla
0,makar
0,afneil
17,myanmar
1,followed
6,slowest
0,sahara
6,curevac
11,omari
11,pls
4,sinovac
1,defeating
4,refusing
8,weinsteinlaw
15,pelt
8,alexandrameeks
13,sujangogu
6,cbsnews
27,helenbranswell
6,premiers
4,botched
11,pms
4,lawrence
11,lapd
1,bagheera79
17,thinks
2,events
8,confidential
3,discussing
11,began
4,forecast
4,zerohedge
0,vaxxer
11,musk
6,kennedy
3,comparisons
13,mrstache9
8,populations
4,actions
4,schmmuck
13,soulcycle
3,indicative
6,giving
2,facts
4,countrys
6,hungary
15,larg
18,trollfootball
14,trillion
0,gives
0,latest
11,ppe
18,gjohnston2014
6,beating
13,summarized
8,politicians
11,ppl
11,yay
6,realise
13,6zwrucy579
18,scottmorrisonmps
1,benstokes
13,mrdash109
14,euroguido
6,fridge
1,consortium
11,had
0,lynch
8,conservatives
4,scotgov
6,things
13,scheduling
11,has
11,hav
11,offers
1,mrjamesob
15,pre
15,peop
13,kajukatli
0,batch
11,zweli
18,indianaxa0have
0,checks
4,playing
1,employees
15,wars
4,updated
6,otoole
11,offere
123,warp
11,psa
6,asking
0,sinks
6,exports
8,complaining
4,updates
0,fenway
3,cqkkof9goa
15,yea
13,maxkennerly
4,stronger
11,hcq
1,pharmacies
1,zimbabwe
15,yep
11,enca
2,cnnbrk
13,puyms2ffe2
13,joqlgipmxn
13,backtracks
6,clarity
54,globeandmail
0,youll
8,richardursomd
15,hea
123,hed
3,yiqknohot0
1,governments
11,keith
1,stellzpari
4,gehringdc
13,identified
27,nanoparticles
1,fqvxo9if
15,hes
13,authorized
4,options
8,robinhutson
6,having
125,laws
4,russian
11,iran
13,ogkvewu387
4,russias
11,pvt
11,1500
3,questioning
14,dubsndoo
4,confirmed
11,hoax
18,aaishadadipatel
13,plainjamie
27,advocatemahere
11,ways
27,disinformation
13,confusing
6,fiasco
11,vows
18,covidvaccination
0,suffers
4,terrified
3,beschlossdc
11,vernon
4,disgrace
4,eugenics
6,january
11,chat
13,0ejjusfnis
4,redacted
3,mbqj11jvoi
1,pakistan
11,gcon
4,wondering
4,flatten
1,sh1tshow
13,pessimistic
125,hiv
6,disast
0,funds
1,britains
4,rollout
6,uptake
1,shouting
0,whcos
13,xcrjws8hab
4,canadas
1,talkradio
11,13pt
6,ymanie
6,l4leelo
0,tedcruz
1,shutdown
18,ajaytiwari1992
6,reveals
11,asap
2,percent
11,bayern
8,basingstoke
17,visits
4,september
6,sounds
6,ctvnews
3,kendricklamar
6,banned
4,dinning
13,requirements
6,europes
4,posting
6,submits
6,tweeted
1,rohitrj16
123,been
11,safer
27,eugeneleeyang
18,lawrencegilder
2,videos
3,eeq17492467
27,billybaldwin
3,predictable
27,douglas4moray
6,seamless
27,bloomingdales
1,delighted
11,july
14,jeanef1msp
4,islands
17,trying
125,deals
1,millions
15,mega
4,typhoid
27,strengthtodream
0,comes
6,daftie
11,hos
127,astrazenecas
125,peter
1,disparity
1,blocking
72,neilclark66
3,0anuuiv9ij
4,democrats
4,cronies
4,thursday
11,hpv
125,tells
11,june
3,8f5nzyulfe
2,calls
3,nowthisnews
27,winniebyanyima
15,yrs
15,serum
4,evacide
4,putting
15,bein
14,questions
6,moscow
17,valneva
14,breesanna
27,ukdomainnames
1,scotland
1,gatherings
6,chinese
1,injecting
11,717
8,jacquismith1
6,richard
