ClusterId,Term
7,dloesch
0,adverse
1,h89hamdg2u
1,announces
4,salisbury
7,alarming
5,refugees
0,spike
44,meticulously
0,leaves
44,mithisamotho
1,infections
40,provincial
0,compl
13,icu
5,flavored
0,klutz
7,elected
1,announced
4,palestine
60,moriartylab
5,powerstar
5,israelis
0,kills
34,insurrectionists
7,pinned
7,reasons
40,di56is2ya3
13,upend
4,scheduled
13,czar
7,begging
28,chennai
75,makhabayanga
5,declaring
0,wants
75,salisburycath
7,answered
40,propaganda
7,inferior
7,madness
0,covax
0,pandem
1,stockpile
5,indians
4,921people
83,jason
44,humanitarian
5,indiana
1,vzjmox8ri9
5,folding
34,angeodinsdottir
5,stepping
4,arieldumas
13,olds
0,games
40,indepdubnrth
44,vincestaples
40,calculator
7,reduced
4,focusing
13,doors
7,welcomed
1,vonderleyen
0,spain
16,tracked
4,immunity
5,requests
7,causes
1,decisively
7,tracker
0,hopes
7,reduces
4,explains
4,witnesses
44,established
4,witnessed
1,chrischirp
44,theleoterrell
7,caused
4,pibindia
7,shandro
7,cannot
13,fake
13,hereby
0,forgot
13,runs
23,nicolasturgeon
31,span
0,yorkers
40,saracarterdc
5,benedict
34,hospitalisation
40,mailonline
83,peston
40,gideonlasco
4,profsked
7,viruses
7,misled
4,finished
1,published
16,diarrhea
40,manufacture
5,phillip
0,covered
4,spinning
31,ima
5,painles
7,randeep
28,publix
75,professionals
1,statements
5,holding
4,endeavour
44,matthancock
13,ind
7,procure
13,inc
17,piersmorgan
4,listening
0,thesun
34,scorpiojones411
13,gtlem
5,charging
5,resources
13,fans
31,ins
5,ianmaher7
139,presrajapaksa
31,spew
0,msnbc
13,pope
1,largestvac
13,texas
75,plazynoodles
28,alaska
13,warns
75,rondesantisfl
40,nationalism
13,ran
5,nigerians
7,younger
4,yattypat
4,moratorium
40,authorities
0,persons
0,warming
13,800
1,institute
34,amitbar44218110
7,charged
31,isnt
1,providing
31,weeks
23,bjpsitalkuchi
7,posted
7,dollar
13,aan
13,aap
4,janekleeb
5,targeted
0,iatse
4,departments
40,jasonleitch
0,scott
83,corona
7,linked
13,abc
17,michigan
7,pulled
1,accelerated
13,abp
13,abo
18,overw
0,nhsuk
5,screwing
40,mohfwindia
13,abt
7,honble
28,trials
5,forefront
1,desperation
5,calling
40,sschreiber13
13,80s
5,citizens
34,coronavirusgoo1
4,dremmanash
4,fucktards
13,acc
1,organised
0,mufti
0,17000
0,moved
4,senschumer
5,pandemic
18,rea
4,repeating
0,helped
18,rep
1,protocols
18,Term
18,adm
1,unpopular
31,ads
13,guys
7,pharmacy
13,jeane
40,washington
5,joining
0,scoop
4,vaccines
7,united
17,coronavir
7,soldiers
7,anchors
0,miles
1,tranching
13,dues
75,irresponsible
13,ive
139,wadepthealth
7,niggas
75,drtonyleachon
44,toryboypierce
13,afp
75,economictimes
13,unde
44,juliancastro
7,recorded
13,aft
1,manchester
13,crap
75,jrubinblogger
13,micro
7,fucked
7,pushed
13,dude
5,iranian
7,smaller
0,theyve
4,plandemic
18,years
40,experiencing
0,centers
18,jerry
1,businesses
5,davesharma
40,distributed
23,vijayrupanibjp
0,serbian
44,timesofindia
0,urged
13,881
4,coronavac
44,drphilippaw
0,urges
16,bristol
1,confederate
44,indianexpress
60,vprasadmdmph
13,kelly
1,isolating
4,siltdeiprv
4,healthcare
5,amydiehl
34,vaccinationcovid
44,celestinebee
28,dfisman
40,imaginable
0,locat
4,decisions
5,cathedral
5,infected
7,filled
7,modiji
44,inauguration
7,reversal
7,removed
31,citi
13,aka
4,cagovernor
4,vaccinat
44,mississippi
5,signing
4,governance
13,theyre
7,donald
5,alisonram
40,infographic
31,duke
7,points
13,modi
4,modified
5,staffed
1,nq9t6aevnr
31,ali
40,amitmalviya
44,ericbrownzzz
13,rna
7,whopper
75,stancollymore
1,conducted
7,barrels
5,prompted
7,rumour
1,billgates
16,biontech
75,inoculations
44,presidentshi
5,jumping
13,amp
44,californians
13,c19
4,contracts
5,ivermectin
44,justinmcelroy
13,ron
5,telegraph
5,flagged
13,anc
7,saying
13,ang
0,zeynep
31,ani
18,rece
0,sucks
28,looked
1,unnecessary
5,bakewell
0,caring
4,suggested
4,milestone
13,shes
40,embarrasing
1,talkradios
4,honorable
34,coronavirusvaccine
1,expanding
7,potency
4,gambling
13,jab
4,scottish
0,oxford
5,maximize
7,brainer
13,jan
5,english
75,reasonoverfear
13,app
0,using
83,broke
75,investigating
7,tarnish
13,vial
4,completed
1,faks42rwne
13,alex
1,territories
5,pathetic
1,recipients
23,vaccineforindia
1,johnpilger
44,repadamschiff
5,choices
44,tajinderbagga
0,doses
4,releasing
18,are
0,taken
40,vaccinators
16,demelo64
13,came
0,takes
13,kids
75,theresienstadt
13,vice
23,complications
44,drsimonegold
40,rapplerdotcom
44,administering
13,moja
5,targette
40,indiatoday
4,kecb3frw13
0,theyll
7,partners
83,trumps
7,theories
40,conferencing
40,grf0vox3xh
1,radicaliz
7,becoming
13,cant
44,individuals
16,protests
5,warriors
4,sunlorrie
7,results
4,estimates
7,courses
13,namo
17,edinburgh
13,worse
13,yall
0,longer
5,watched
0,senate
1,colleagues
7,parties
31,worst
7,selling
7,leaving
1,anantbhan
4,whatsapp
5,benefits
0,truce
44,kkmputrajaya
7,jockey
7,emails
5,kicking
7,gloves
0,defene
7,galvez
7,crying
1,outrageous
4,elizabeth
4,racecourse
0,learned
4,usatoday
4,restricted
5,assuming
0,distri
17,randpaul
13,trump
40,republicans
0,poured
18,jim
40,temperatures
1,officials
0,pasig
75,participating
44,jujuliagrace
7,greater
7,chinas
7,sunday
7,200000
44,digitalised
5,failing
13,reset
1,garethicke
7,freezers
13,harry
1,australian
7,babies
7,labour
23,mike7459954332
5,pressing
1,australias
4,criminals
1,ur903in1rf
7,lebanon
40,brianrstill
1,injections
1,wilmington
75,floriankrammer
7,barahmeh
7,anytime
0,freeman
83,mexico
5,oversized
34,joycewhitevance
0,forbes
18,shri
60,unicefindia
4,accounts
13,navy
44,conspiracies
16,floridas
7,330000
0,georgia
4,detailing
5,described
16,england
7,punjab
1,temporarily
7,wellerman
139,therickwilson
5,britons
4,suicidal
44,efficacious
1,janicedean
5,tomunism
31,adar
1,correction
7,largest
31,joe
5,clinics
5,leftists
16,continu
44,cnnpolitics
13,wards
7,theorist
44,andersonmalgas
5,causing
4,22000000
40,jamardpowers
13,itll
5,delaying
4,mentioned
31,san
0,labora
1,leilacohan
34,administrations
5,paraceta
40,carlsmcqueen
31,sat
13,saw
0,malema
1,mmrx68afop
18,gets
83,biden
23,itsspencerbrown
23,organizations
7,effing
5,flights
5,treating
13,joan
75,chuckcallesto
60,spokesperson
13,boys
7,guinea
7,kashmir
17,treatments
1,campaigns
13,sch
34,ronfilipkowski
16,rubbish
28,krishgm
34,largestvaccinedrive
75,impcompetance
75,melissadderosa
13,bbc
0,mates
7,reopens
23,lmaoooooooooo
5,jrown32
5,covid19
5,symptoms
4,submitted
0,plans
44,unimaginable
4,dleonhardt
1,covishield
40,amitabhk87
31,jammu
0,jones
1,hesitation
18,dean
23,anitaoakville
7,facing
7,proven
5,ministers
13,eyes
18,sec
7,rumours
75,bijlanirajesh
0,offered
7,underway
7,masala
18,sen
5,compared
7,joined
7,fastest
13,jobs
13,words
0,entered
1,practices
7,corbett
83,dubai
1,instructed
0,awesome
75,difficulties
5,petition
13,vacc
18,bef
17,developed
40,genetically
13,welsh
5,albertans
0,offit
7,useless
1,govtimwalz
7,france
16,cdnpoli
23,theskindoctor13
5,hvgoenka
75,immunization
13,parts
31,sho
13,helps
28,booked
4,visiting
5,trained
7,sources
16,maryland
7,100000
18,secre
0,fauci
1,davidlammy
1,explained
7,salute
7,getting
40,eppca9s8js
31,sii
0,signs
13,jersey
60,legalaidnyc
60,davidcorndc
13,views
13,settl
5,directed
44,unacceptable
0,false
0,wearing
7,coercion
23,robertkennedyjr
5,desantis
5,congrats
13,parsi
16,drakeford
28,humans
7,bailed
1,frustrated
17,thankful
13,bin
13,bio
5,nations
44,serendipitous
4,neehaynes
23,davidschneider
13,997
18,gears
7,placebo
7,screwed
4,karnataka
13,bjp
4,messaging
13,tldr
4,keirstarmer
1,cmohalberta
13,john
40,recommending
16,reporters
5,brought
5,payments
13,smh
7,legends
31,theres
0,viewed
13,joko
7,december
5,guardian
0,urgent
5,programme
31,lmao
1,congregate
1,martinmckee
0,italy
1,msmmonitor
13,pence
4,greatreset
31,4000
7,missed
7,dosing
0,raffi
5,narendramo
1,whereabouts
13,snp
0,emerges
40,facilities
7,kessler
31,theirs
44,laurenkelley
7,outrage
4,eachother
31,icymi
0,posts
5,sclerosis
0,reuters
1,mutations
40,contagious
40,deborahmeaden
5,reviewed
75,mitchelllwell
4,expressed
40,administered
5,incoming
4,adjusted
40,restrictions
0,thrown
34,sputnikvaccine
4,permanently
13,400k
4,synthetic
13,400b
5,focused
31,crore
0,oregon
75,bharatbiotech
7,parents
0,scores
13,bot
18,dems
1,authorised
83,mikki
7,prices
7,facial
1,pvnwr0aixq
7,raised
1,poonawala
40,coronavirus
18,sri
4,demanding
13,100
5,declined
44,convulsions
40,fatalities
5,overthrow
40,rssurjewala
34,vaccinationdrive
40,threatening
1,encouraged
7,raises
75,usaidnishtha
40,publishing
18,bro
75,familymeeting
31,sta
1,dhscgovuk
13,sti
4,australia
60,poonawalla
4,telangana
5,collecti
28,doctors
0,autumn
0,stops
40,conditions
40,dominicraab
7,lessons
16,painless
13,hind
18,405m
31,130
7,democrat
5,managed
5,joebiden
44,participants
4,johnsons
5,stopped
1,scotlands
13,btw
0,makes
1,threatened
18,dept
31,140
40,gjingsuperman
13,setan
31,150
4,responders
18,zero
5,claiming
28,variant
13,pheuk
40,immunology
7,oracle
0,dismal
31,160
83,stole
13,168
1,brazilian
4,headlines
4,counties
13,horny
0,elects
0,higher
0,doing
7,brazil
23,louiserawauthor
7,figures
0,records
1,unfolding
7,adults
40,tdameritrade
16,prisoners
7,figured
13,vaxx
40,allocation
0,types
7,corrupt
13,180
4,passports
16,vaccina
13,ones
40,pervaizistan
0,tested
34,dailycovidupdate
44,peripatetical
5,hesitant
1,chrismusson
40,physicians
5,children
75,massachusetts
13,teeth
34,trishgreenhalgh
7,hselive
4,antibody
13,aiims
40,kimchichic
44,raowlgandhi
44,chhattisgarh
44,chrismurphyct
5,cnbcnow
0,drivers
5,seasonal
40,complacency
0,james
13,19t
31,16th
40,announcing
0,seeing
0,ginni
7,informed
0,bigger
4,hesitancy
13,hits
40,highlights
40,preparedness
4,govmurphy
23,piercepenniless
75,welshgovernment
4,responses
17,behaviour
23,michaelrosenyes
13,queue
40,torontostar
31,utter
23,patricktolalia
44,perspicacious
75,jolyonmaugham
0,padres
13,begun
0,leaders
7,hopeful
44,gbmillennial
40,johnbrennan
0,utterly
28,hegkong
13,sage
1,covid19uk
0,pemdas
13,tak
7,officers
18,tam
44,monumentally
0,bitch
13,goes
0,loans
5,patients
4,comparing
0,regards
34,largestvaccinationdrive
4,deliveries
0,ranks
5,chances
13,tbh
1,eboknowss
28,covering
23,effsouthafrica
18,aefi
1,covidiots
17,targeting
13,cas
13,flex
44,eucommission
5,studies
0,kagaz
13,said
7,carried
44,manufacturers
13,cbc
5,studied
7,february
7,ajay43
7,played
4,efficacy
13,hain
7,covid1
4,feverishly
0,zeneca
5,stanley
28,racist
13,delhi
