204 179 179 179 179 179 179 179 179 179
42 31 31 31 31 31 31 31 31 31
0 0 0 0 0 0 0 0 0 0
24 70 70 70 70 70 70 70 70 70
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
1548 913 913 913 913 913 913 913 913 913
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
5 70 70 70 70 70 70 70 70 70
28 36 36 36 36 36 36 36 36 36
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
474 304 304 304 304 304 304 304 304 304
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 3 3 3 3 3 3 3 3 3
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
44 32 32 32 32 32 32 32 32 32
197 170 170 170 170 170 170 170 170 170
0 0 0 0 0 0 0 0 0 0
1 2 2 2 2 2 2 2 2 2
0 0 0 0 0 0 0 0 0 0
128 33 33 33 33 33 33 33 33 33
97 81 81 81 81 81 81 81 81 81
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
476 404 404 404 404 404 404 404 404 404
12 10 10 10 10 10 10 10 10 10
151 107 107 107 107 107 107 107 107 107
68 224 224 224 224 224 224 224 224 224
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
64 27 27 27 27 27 27 27 27 27
1 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
351 275 275 275 275 275 275 275 275 275
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
3035 2072 2072 2072 2072 2072 2072 2072 2072 2072
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
187 9 9 9 9 9 9 9 9 9
15 5 5 5 5 5 5 5 5 5
0 0 0 0 0 0 0 0 0 0
47 40 40 40 40 40 40 40 40 40
0 0 0 0 0 0 0 0 0 0
0 8 8 8 8 8 8 8 8 8
0 0 0 0 0 0 0 0 0 0
38 59 59 59 59 59 59 59 59 59
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
5 61 61 61 61 61 61 61 61 61
0 0 0 0 0 0 0 0 0 0
64 42 42 42 42 42 42 42 42 42
50 128 128 128 128 128 128 128 128 128
31 90 90 90 90 90 90 90 90 90
0 0 0 0 0 0 0 0 0 0
47 39 39 39 39 39 39 39 39 39
0 0 0 0 0 0 0 0 0 0
27 53 53 53 53 53 53 53 53 53
11 18 18 18 18 18 18 18 18 18
0 0 0 0 0 0 0 0 0 0
575 1121 1121 1121 1121 1121 1121 1121 1121 1121
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
