7 25 25 25 25 25 25 25 25 25
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
114 226 226 226 226 226 226 226 226 226
56 66 66 66 66 66 66 66 66 66
0 0 0 0 0 0 0 0 0 0
44 47 47 47 47 47 47 47 47 47
234 8 8 8 8 8 8 8 8 8
40 32 32 32 32 32 32 32 32 32
11 19 19 19 19 19 19 19 19 19
0 0 0 0 0 0 0 0 0 0
938 2751 2751 2751 2751 2751 2751 2751 2751 2751
139 51 51 51 51 51 51 51 51 51
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 4 4 4 4 4 4 4 4 4
21 28 28 28 28 28 28 28 28 28
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
293 308 308 308 308 308 308 308 308 308
16 20 20 20 20 20 20 20 20 20
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
5 1 1 1 1 1 1 1 1 1
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
3 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
27 17 17 17 17 17 17 17 17 17
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
27 10 10 10 10 10 10 10 10 10
733 196 196 196 196 196 196 196 196 196
0 0 0 0 0 0 0 0 0 0
0 1 1 1 1 1 1 1 1 1
100 109 109 109 109 109 109 109 109 109
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
460 531 531 531 531 531 531 531 531 531
26 29 29 29 29 29 29 29 29 29
0 0 0 0 0 0 0 0 0 0
219 190 190 190 190 190 190 190 190 190
40 11 11 11 11 11 11 11 11 11
213 166 166 166 166 166 166 166 166 166
0 0 0 0 0 0 0 0 0 0
332 1187 1187 1187 1187 1187 1187 1187 1187 1187
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
121 103 103 103 103 103 103 103 103 103
36 55 55 55 55 55 55 55 55 55
0 0 0 0 0 0 0 0 0 0
532 408 408 408 408 408 408 408 408 408
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
1757 2875 2875 2875 2875 2875 2875 2875 2875 2875
0 54 54 54 54 54 54 54 54 54
22 199 199 199 199 199 199 199 199 199
0 0 0 0 0 0 0 0 0 0
78 114 114 114 114 114 114 114 114 114
0 0 0 0 0 0 0 0 0 0
1 2 2 2 2 2 2 2 2 2
0 0 0 0 0 0 0 0 0 0
76 118 118 118 118 118 118 118 118 118
0 0 0 0 0 0 0 0 0 0
12 1 1 1 1 1 1 1 1 1
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0
116 220 220 220 220 220 220 220 220 220
141 69 69 69 69 69 69 69 69 69
0 2 2 2 2 2 2 2 2 2
33 71 71 71 71 71 71 71 71 71
0 0 0 0 0 0 0 0 0 0
10 11 11 11 11 11 11 11 11 11
6 21 21 21 21 21 21 21 21 21
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
33 35 35 35 35 35 35 35 35 35
22 29 29 29 29 29 29 29 29 29
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
443 574 574 574 574 574 574 574 574 574
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
52 25 25 25 25 25 25 25 25 25
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
4 34 34 34 34 34 34 34 34 34
4 0 0 0 0 0 0 0 0 0
864 961 961 961 961 961 961 961 961 961
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
16 54 54 54 54 54 54 54 54 54
4 3 3 3 3 3 3 3 3 3
11 32 32 32 32 32 32 32 32 32
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
3 4 4 4 4 4 4 4 4 4
285 265 265 265 265 265 265 265 265 265
158 20 20 20 20 20 20 20 20 20
24 16 16 16 16 16 16 16 16 16
0 0 0 0 0 0 0 0 0 0
79 106 106 106 106 106 106 106 106 106
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
98 106 106 106 106 106 106 106 106 106
0 0 0 0 0 0 0 0 0 0
0 70 70 70 70 70 70 70 70 70
0 186 186 186 186 186 186 186 186 186
92 36 36 36 36 36 36 36 36 36
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
89 39 39 39 39 39 39 39 39 39
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
53 34 34 34 34 34 34 34 34 34
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
6 28 28 28 28 28 28 28 28 28
180 237 237 237 237 237 237 237 237 237
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
6 12 12 12 12 12 12 12 12 12
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
190 165 165 165 165 165 165 165 165 165
65 47 47 47 47 47 47 47 47 47
0 0 0 0 0 0 0 0 0 0
426 412 412 412 412 412 412 412 412 412
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
602 867 867 867 867 867 867 867 867 867
124 141 141 141 141 141 141 141 141 141
0 0 0 0 0 0 0 0 0 0
25 34 34 34 34 34 34 34 34 34
14 17 17 17 17 17 17 17 17 17
83 45 45 45 45 45 45 45 45 45
30 18 18 18 18 18 18 18 18 18
0 0 0 0 0 0 0 0 0 0
25 30 30 30 30 30 30 30 30 30
8 8 8 8 8 8 8 8 8 8
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
73 79 79 79 79 79 79 79 79 79
68 59 59 59 59 59 59 59 59 59
110 225 225 225 225 225 225 225 225 225
196 328 328 328 328 328 328 328 328 328
0 0 0 0 0 0 0 0 0 0
0 1 1 1 1 1 1 1 1 1
17 4 4 4 4 4 4 4 4 4
85 206 206 206 206 206 206 206 206 206
0 0 0 0 0 0 0 0 0 0
41 23 23 23 23 23 23 23 23 23
122 71 71 71 71 71 71 71 71 71
72 78 78 78 78 78 78 78 78 78
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
3 7 7 7 7 7 7 7 7 7
8 4 4 4 4 4 4 4 4 4
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
17 3 3 3 3 3 3 3 3 3
83 97 97 97 97 97 97 97 97 97
120 152 152 152 152 152 152 152 152 152
150 177 177 177 177 177 177 177 177 177
125 241 241 241 241 241 241 241 241 241
84 173 173 173 173 173 173 173 173 173
0 3 3 3 3 3 3 3 3 3
10 9 9 9 9 9 9 9 9 9
5 2 2 2 2 2 2 2 2 2
73 93 93 93 93 93 93 93 93 93
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
166 195 195 195 195 195 195 195 195 195
369 449 449 449 449 449 449 449 449 449
187 19 19 19 19 19 19 19 19 19
7165 6295 6295 6295 6295 6295 6295 6295 6295 6295
0 0 0 0 0 0 0 0 0 0
84 88 88 88 88 88 88 88 88 88
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
59 88 88 88 88 88 88 88 88 88
72 11 11 11 11 11 11 11 11 11
0 0 0 0 0 0 0 0 0 0
113 151 151 151 151 151 151 151 151 151
0 0 0 0 0 0 0 0 0 0
12 33 33 33 33 33 33 33 33 33
1 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
281 206 206 206 206 206 206 206 206 206
0 0 0 0 0 0 0 0 0 0
33 31 31 31 31 31 31 31 31 31
0 0 0 0 0 0 0 0 0 0
0 1 1 1 1 1 1 1 1 1
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
34 25 25 25 25 25 25 25 25 25
8 43 43 43 43 43 43 43 43 43
57 8 8 8 8 8 8 8 8 8
9 11 11 11 11 11 11 11 11 11
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
38 16 16 16 16 16 16 16 16 16
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
15 536 536 536 536 536 536 536 536 536
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
51 58 58 58 58 58 58 58 58 58
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
25 45 45 45 45 45 45 45 45 45
0 0 0 0 0 0 0 0 0 0
7 12 12 12 12 12 12 12 12 12
0 0 0 0 0 0 0 0 0 0
2 7 7 7 7 7 7 7 7 7
14 6 6 6 6 6 6 6 6 6
283 249 249 249 249 249 249 249 249 249
33 33 33 33 33 33 33 33 33 33
6 49 49 49 49 49 49 49 49 49
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 56 56 56 56 56 56 56 56 56
76 160 160 160 160 160 160 160 160 160
0 0 0 0 0 0 0 0 0 0
412 1175 1175 1175 1175 1175 1175 1175 1175 1175
0 1 1 1 1 1 1 1 1 1
72 103 103 103 103 103 103 103 103 103
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
4 2 2 2 2 2 2 2 2 2
4 194 194 194 194 194 194 194 194 194
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
