63 23 23 23 23 23 23 23 23 23
0 0 0 0 0 0 0 0 0 0
252 1 1 1 1 1 1 1 1 1
3284 588 588 588 588 588 588 588 588 588
57 63 63 63 63 63 63 63 63 63
43 24 24 24 24 24 24 24 24 24
45 26 26 26 26 26 26 26 26 26
0 1 1 1 1 1 1 1 1 1
26 11 11 11 11 11 11 11 11 11
25 37 37 37 37 37 37 37 37 37
1 0 0 0 0 0 0 0 0 0
10 794 794 794 794 794 794 794 794 794
5664 2280 2280 2280 2280 2280 2280 2280 2280 2280
109 15 15 15 15 15 15 15 15 15
77 50 50 50 50 50 50 50 50 50
0 0 0 0 0 0 0 0 0 0
16 14 14 14 14 14 14 14 14 14
57 26 26 26 26 26 26 26 26 26
67 25 25 25 25 25 25 25 25 25
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
222 203 203 203 203 203 203 203 203 203
0 1 1 1 1 1 1 1 1 1
4 2 2 2 2 2 2 2 2 2
0 0 0 0 0 0 0 0 0 0
12 248 248 248 248 248 248 248 248 248
0 0 0 0 0 0 0 0 0 0
2 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
30 42 42 42 42 42 42 42 42 42
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
27 16 16 16 16 16 16 16 16 16
266 227 227 227 227 227 227 227 227 227
72 1 1 1 1 1 1 1 1 1
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
5 1 1 1 1 1 1 1 1 1
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
62 18 18 18 18 18 18 18 18 18
151 48 48 48 48 48 48 48 48 48
0 0 0 0 0 0 0 0 0 0
3 3 3 3 3 3 3 3 3 3
2084 993 993 993 993 993 993 993 993 993
158 44 44 44 44 44 44 44 44 44
451 338 338 338 338 338 338 338 338 338
164 31 31 31 31 31 31 31 31 31
144 64 64 64 64 64 64 64 64 64
87 53 53 53 53 53 53 53 53 53
0 0 0 0 0 0 0 0 0 0
20 12 12 12 12 12 12 12 12 12
97 170 170 170 170 170 170 170 170 170
0 0 0 0 0 0 0 0 0 0
38 26 26 26 26 26 26 26 26 26
0 0 0 0 0 0 0 0 0 0
978 571 571 571 571 571 571 571 571 571
49 20 20 20 20 20 20 20 20 20
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
4039 2858 2858 2858 2858 2858 2858 2858 2858 2858
114 23 23 23 23 23 23 23 23 23
0 0 0 0 0 0 0 0 0 0
254 162 162 162 162 162 162 162 162 162
0 0 0 0 0 0 0 0 0 0
8 35 35 35 35 35 35 35 35 35
14 10 10 10 10 10 10 10 10 10
0 0 0 0 0 0 0 0 0 0
136 66 66 66 66 66 66 66 66 66
85 50 50 50 50 50 50 50 50 50
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 2 2 2 2 2 2 2 2 2
242 131 131 131 131 131 131 131 131 131
0 0 0 0 0 0 0 0 0 0
192 96 96 96 96 96 96 96 96 96
93 45 45 45 45 45 45 45 45 45
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
140 51 51 51 51 51 51 51 51 51
151 64 64 64 64 64 64 64 64 64
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
678 332 332 332 332 332 332 332 332 332
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
48 28 28 28 28 28 28 28 28 28
0 0 0 0 0 0 0 0 0 0
32 12 12 12 12 12 12 12 12 12
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
6 14 14 14 14 14 14 14 14 14
1988 1144 1144 1144 1144 1144 1144 1144 1144 1144
73 13 13 13 13 13 13 13 13 13
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
31 20 20 20 20 20 20 20 20 20
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
24 23 23 23 23 23 23 23 23 23
74 24 24 24 24 24 24 24 24 24
49 14 14 14 14 14 14 14 14 14
59 17 17 17 17 17 17 17 17 17
4 2 2 2 2 2 2 2 2 2
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
7 11 11 11 11 11 11 11 11 11
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
259 226 226 226 226 226 226 226 226 226
6 4 4 4 4 4 4 4 4 4
0 0 0 0 0 0 0 0 0 0
30 21 21 21 21 21 21 21 21 21
403 371 371 371 371 371 371 371 371 371
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
